# bin_edges hist err
5.945570708544394139e-07 3.489803838195597336e+02 1.744901919097798668e+02
1.077105056036769012e-06 2.889533666560919869e+02 1.179647179611273629e+02
1.951293422635962419e-06 1.063339589948098052e+02 5.316697949740490259e+01
3.534981105030109478e-06 5.429367017184509905e+02 8.925824393342418261e+01
6.404004271197283230e-06 5.831972353621223419e+02 6.873045331563395166e+01
1.160155301739971416e-05 5.365370165827687288e+02 4.897890448648430350e+01
2.101748011332487198e-05 4.837377711248844321e+02 3.455269793749174312e+01
3.807546021222368024e-05 5.095197396086114168e+02 2.634663851610805452e+01
6.897785379387658198e-05 5.181364169328440994e+02 1.973942540120710021e+01
1.249609141291986841e-04 4.595237902037181357e+02 1.381128826779934471e+01
2.263803409521446481e-04 4.431516116582283189e+02 1.007683385880891791e+01
4.101127070551300138e-04 3.019143574206268568e+02 6.179560047977231463e+00
7.429639507594950265e-04 1.464081528951099074e+02 3.197172334524892356e+00
1.345960324155364221e-03 7.314733754084502948e+01 1.678998928578488314e+00
2.438354098268826452e-03 4.256816089882019583e+01 9.516151404145424264e-01
4.417344703140064534e-03 2.310991652605813940e+01 5.209377497811424895e-01
8.002502278161051363e-03 1.409185955945287816e+01 3.022306717604615889e-01
1.449740670372631594e-02 7.653410978331792514e+00 1.654815738599518804e-01
2.626363527653330018e-02 2.028384008202461342e+00 6.329435172896667738e-02
4.757944314009413672e-02 1.097854253241938638e+00 3.459632382215432900e-02
8.619535664753032178e-02 5.867529986183901425e-01 1.879113488167233337e-02
1.561523006000496427e-01 1.192561087527397451e-01 6.294096689221876512e-03
2.828869434625966850e-01 1.191886844991064953e-01 4.674964831233830234e-03
5.124805876960926154e-01 4.635778016527804246e-02 2.166156811395500946e-03
9.284145445194744717e-01 1.396794917840329811e-03 2.793589835680659731e-04
5.519954321281573151e+00 4.228746028534124848e-04 6.303842386256378321e-05
