# atom_type event_id atom_id barrier
1.000000000000000000e+00 1.266945000000000000e+06 9.400000000000000000e+01 1.788582800000000084e-01
2.000000000000000000e+00 9.216560000000000000e+05 2.650000000000000000e+02 3.311025000000000079e-02
1.000000000000000000e+00 5.066070000000000000e+05 9.400000000000000000e+01 1.068379299999999976e-01
1.000000000000000000e+00 2.622410000000000000e+05 9.400000000000000000e+01 5.252061999999999703e-02
1.000000000000000000e+00 7.303970000000000000e+05 2.100000000000000000e+01 4.480732199999999943e-01
2.000000000000000000e+00 2.312150000000000000e+05 2.630000000000000000e+02 9.157005799999999862e-01
1.000000000000000000e+00 5.712340000000000000e+05 2.370000000000000000e+02 1.698981099999999911e-01
2.000000000000000000e+00 1.250048000000000000e+06 2.580000000000000000e+02 5.809628799999999593e-01
1.000000000000000000e+00 1.933090000000000000e+05 2.240000000000000000e+02 7.077124999999999388e-02
2.000000000000000000e+00 9.072010000000000000e+05 2.580000000000000000e+02 9.915258300000000524e-01
1.000000000000000000e+00 7.674970000000000000e+05 2.230000000000000000e+02 1.582489800000000113e-01
2.000000000000000000e+00 4.157610000000000000e+05 2.630000000000000000e+02 8.952025700000000308e-01
2.000000000000000000e+00 1.202572000000000000e+06 2.630000000000000000e+02 1.674956400000000012e-01
2.000000000000000000e+00 1.258885000000000000e+06 2.630000000000000000e+02 8.483632199999999735e-01
1.000000000000000000e+00 6.574750000000000000e+05 2.230000000000000000e+02 2.251331000000000027e-01
2.000000000000000000e+00 8.234970000000000000e+05 2.620000000000000000e+02 1.732399699999999931e-01
2.000000000000000000e+00 2.759270000000000000e+05 2.620000000000000000e+02 4.314809999999999653e-03
1.000000000000000000e+00 9.291230000000000000e+05 2.310000000000000000e+02 3.472524599999999850e-01
2.000000000000000000e+00 1.227974000000000000e+06 2.660000000000000000e+02 9.021382199999999907e-01
2.000000000000000000e+00 4.994480000000000000e+05 2.620000000000000000e+02 4.698683599999999849e-01
2.000000000000000000e+00 1.189892000000000000e+06 2.620000000000000000e+02 8.922969999999999513e-02
1.000000000000000000e+00 4.326910000000000000e+05 1.330000000000000000e+02 5.778652300000000075e-01
1.000000000000000000e+00 1.054165000000000000e+06 1.000000000000000000e+00 3.746750500000000095e-01
1.000000000000000000e+00 1.222700000000000000e+04 2.490000000000000000e+02 4.237325399999999909e-01
2.000000000000000000e+00 1.117927000000000000e+06 2.640000000000000000e+02 3.545227300000000081e-01
1.000000000000000000e+00 1.132357000000000000e+06 5.000000000000000000e+00 4.627779100000000145e-01
1.000000000000000000e+00 5.628500000000000000e+05 7.400000000000000000e+01 4.993632000000000071e-01
1.000000000000000000e+00 8.422700000000000000e+04 5.000000000000000000e+00 4.391930700000000187e-01
1.000000000000000000e+00 1.242542000000000000e+06 3.000000000000000000e+00 5.538452999999999848e-01
2.000000000000000000e+00 1.063561000000000000e+06 2.580000000000000000e+02 9.825474299999999994e-01
2.000000000000000000e+00 5.523710000000000000e+05 2.580000000000000000e+02 3.800622799999999746e-01
2.000000000000000000e+00 6.053900000000000000e+05 2.570000000000000000e+02 1.269398899999999997e-01
1.000000000000000000e+00 8.794840000000000000e+05 2.180000000000000000e+02 1.684673999999999894e-01
2.000000000000000000e+00 1.058470000000000000e+06 2.650000000000000000e+02 8.922291000000000250e-02
2.000000000000000000e+00 1.295068000000000000e+06 2.650000000000000000e+02 4.610381900000000144e-01
2.000000000000000000e+00 7.337350000000000000e+05 2.650000000000000000e+02 7.348823000000000161e-02
1.000000000000000000e+00 3.782310000000000000e+05 9.400000000000000000e+01 1.143581300000000023e-01
2.000000000000000000e+00 5.512970000000000000e+05 2.570000000000000000e+02 6.633848000000000522e-02
2.000000000000000000e+00 5.467120000000000000e+05 2.570000000000000000e+02 4.788516800000000018e-01
