# Barrier Energy Step Time
0.000000000000000000e+00 -3.864958000000000084e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.859999999999999987e-01 -3.864780999999999949e+03 5.000000000000000000e-01 6.383000000000000166e-13
0.000000000000000000e+00 -3.864967000000000098e+03 1.000000000000000000e+00 6.383000000000000166e-13
1.960000000000000075e-01 -3.864762000000000171e+03 1.500000000000000000e+00 7.116999999999999866e-13
0.000000000000000000e+00 -3.864958000000000084e+03 2.000000000000000000e+00 7.116999999999999866e-13
1.859999999999999987e-01 -3.864780999999999949e+03 2.500000000000000000e+00 9.939000000000000362e-13
0.000000000000000000e+00 -3.864967000000000098e+03 3.000000000000000000e+00 9.939000000000000362e-13
1.960000000000000075e-01 -3.864762000000000171e+03 3.500000000000000000e+00 2.441000000000000201e-12
0.000000000000000000e+00 -3.864958000000000084e+03 4.000000000000000000e+00 2.441000000000000201e-12
1.859999999999999987e-01 -3.864780999999999949e+03 4.500000000000000000e+00 2.790000000000000027e-12
0.000000000000000000e+00 -3.864967000000000098e+03 5.000000000000000000e+00 2.790000000000000027e-12
1.960000000000000075e-01 -3.864762000000000171e+03 5.500000000000000000e+00 2.803000000000000072e-12
0.000000000000000000e+00 -3.864958000000000084e+03 6.000000000000000000e+00 2.803000000000000072e-12
1.859999999999999987e-01 -3.864780999999999949e+03 6.500000000000000000e+00 3.540999999999999957e-12
0.000000000000000000e+00 -3.864967000000000098e+03 7.000000000000000000e+00 3.540999999999999957e-12
1.960000000000000075e-01 -3.864762000000000171e+03 7.500000000000000000e+00 3.959000000000000397e-12
0.000000000000000000e+00 -3.864958000000000084e+03 8.000000000000000000e+00 3.959000000000000397e-12
2.109999999999999931e-01 -3.864556000000000040e+03 8.500000000000000000e+00 4.099000000000000205e-12
0.000000000000000000e+00 -3.864766999999999825e+03 9.000000000000000000e+00 4.099000000000000205e-12
2.100000000000000130e-02 -3.864945999999999913e+03 9.500000000000000000e+00 4.431000000000000002e-12
0.000000000000000000e+00 -3.864967000000000098e+03 1.000000000000000000e+01 4.431000000000000002e-12
1.960000000000000075e-01 -3.864762000000000171e+03 1.050000000000000000e+01 5.183000000000000028e-12
0.000000000000000000e+00 -3.864956999999999880e+03 1.100000000000000000e+01 5.183000000000000028e-12
1.859999999999999987e-01 -3.864780999999999949e+03 1.150000000000000000e+01 6.040000000000000113e-12
0.000000000000000000e+00 -3.864967000000000098e+03 1.200000000000000000e+01 6.040000000000000113e-12
1.960000000000000075e-01 -3.864762000000000171e+03 1.250000000000000000e+01 6.527999999999999649e-12
0.000000000000000000e+00 -3.864956999999999880e+03 1.300000000000000000e+01 6.527999999999999649e-12
1.859999999999999987e-01 -3.864780999999999949e+03 1.350000000000000000e+01 7.682999999999999473e-12
0.000000000000000000e+00 -3.864967000000000098e+03 1.400000000000000000e+01 7.682999999999999473e-12
1.960000000000000075e-01 -3.864762000000000171e+03 1.450000000000000000e+01 8.879999999999999321e-12
0.000000000000000000e+00 -3.864956999999999880e+03 1.500000000000000000e+01 8.879999999999999321e-12
