# atom_type event_id atom_id barrier
1.000000000000000000e+00 5.676250000000000000e+05 1.290000000000000000e+02 1.489843489999999937e+00
2.000000000000000000e+00 5.740010000000000000e+05 2.590000000000000000e+02 4.716305100000000028e-01
1.000000000000000000e+00 3.560150000000000000e+05 1.290000000000000000e+02 1.222944510000000040e+00
1.000000000000000000e+00 1.567200000000000000e+04 2.020000000000000000e+02 2.748556999999999806e-01
1.000000000000000000e+00 3.553190000000000000e+05 1.290000000000000000e+02 2.056580400000000086e+00
1.000000000000000000e+00 1.277051000000000000e+06 1.370000000000000000e+02 2.454276900000000039e-01
1.000000000000000000e+00 1.216065000000000000e+06 2.330000000000000000e+02 3.501825800000000211e-01
1.000000000000000000e+00 1.216358000000000000e+06 2.330000000000000000e+02 2.309340070000000189e+00
1.000000000000000000e+00 1.216066000000000000e+06 2.330000000000000000e+02 3.501899399999999773e-01
1.000000000000000000e+00 1.216359000000000000e+06 1.610000000000000000e+02 2.344520269999999851e+00
1.000000000000000000e+00 8.447170000000000000e+05 5.100000000000000000e+01 5.010618000000000016e-01
2.000000000000000000e+00 4.731680000000000000e+05 2.620000000000000000e+02 1.938187820000000006e+00
1.000000000000000000e+00 5.857110000000000000e+05 1.700000000000000000e+01 2.596337890000000037e+00
1.000000000000000000e+00 1.051609000000000000e+06 1.700000000000000000e+01 4.624506500000000186e-01
1.000000000000000000e+00 8.109200000000000000e+04 9.700000000000000000e+01 2.653635819999999867e+00
1.000000000000000000e+00 9.985600000000000000e+05 2.290000000000000000e+02 4.530793499999999918e-01
1.000000000000000000e+00 1.216360000000000000e+06 9.700000000000000000e+01 2.445506560000000107e+00
1.000000000000000000e+00 1.216067000000000000e+06 2.290000000000000000e+02 3.310593000000000008e-01
1.000000000000000000e+00 6.044860000000000000e+05 1.700000000000000000e+01 2.467884380000000100e+00
1.000000000000000000e+00 1.055227000000000000e+06 1.700000000000000000e+01 4.217259600000000108e-01
1.000000000000000000e+00 1.216361000000000000e+06 1.700000000000000000e+01 2.465899480000000032e+00
1.000000000000000000e+00 1.216068000000000000e+06 1.350000000000000000e+02 2.590156299999999967e-01
1.000000000000000000e+00 6.755280000000000000e+05 1.700000000000000000e+01 2.413923780000000185e+00
1.000000000000000000e+00 8.528400000000000000e+05 1.490000000000000000e+02 2.810168599999999794e-01
2.000000000000000000e+00 4.224450000000000000e+05 2.600000000000000000e+02 2.298711229999999883e+00
1.000000000000000000e+00 6.929930000000000000e+05 2.020000000000000000e+02 5.553438800000000120e-01
2.000000000000000000e+00 5.164650000000000000e+05 2.600000000000000000e+02 1.760921450000000110e+00
1.000000000000000000e+00 7.141090000000000000e+05 7.800000000000000000e+01 2.341133300000000084e-01
2.000000000000000000e+00 8.990110000000000000e+05 2.600000000000000000e+02 1.903996330000000015e+00
1.000000000000000000e+00 7.981290000000000000e+05 7.800000000000000000e+01 3.275760999999999812e-01
2.000000000000000000e+00 5.558180000000000000e+05 2.600000000000000000e+02 2.226158310000000196e+00
1.000000000000000000e+00 2.078610000000000000e+05 2.020000000000000000e+02 4.827823099999999923e-01
2.000000000000000000e+00 4.570860000000000000e+05 2.600000000000000000e+02 3.597575229999999902e+00
1.000000000000000000e+00 9.015520000000000000e+05 1.290000000000000000e+02 1.160184400000000005e-01
1.000000000000000000e+00 1.053311000000000000e+06 1.290000000000000000e+02 2.257561529999999816e+00
1.000000000000000000e+00 4.230710000000000000e+05 6.000000000000000000e+00 3.202703199999999972e-01
1.000000000000000000e+00 8.544510000000000000e+05 1.290000000000000000e+02 3.329227879999999917e+00
2.000000000000000000e+00 6.558370000000000000e+05 2.650000000000000000e+02 5.346912999999999666e-02
1.000000000000000000e+00 6.182200000000000000e+05 1.290000000000000000e+02 2.027313729999999925e+00
1.000000000000000000e+00 1.253135000000000000e+06 1.290000000000000000e+02 2.429708800000000002e-01
1.000000000000000000e+00 7.687200000000000000e+04 1.290000000000000000e+02 2.279845770000000105e+00
1.000000000000000000e+00 4.175340000000000000e+05 1.300000000000000000e+02 1.139429299999999978e-01
1.000000000000000000e+00 1.241360000000000000e+05 4.000000000000000000e+01 1.144684049999999953e+00
2.000000000000000000e+00 1.182647000000000000e+06 2.580000000000000000e+02 1.800744300000000075e-01
1.000000000000000000e+00 1.053907000000000000e+06 4.000000000000000000e+01 4.537415999999999672e-02
2.000000000000000000e+00 3.823960000000000000e+05 2.580000000000000000e+02 6.298091999999999580e-01
1.000000000000000000e+00 8.060290000000000000e+05 5.100000000000000000e+01 3.725912699999999744e-01
1.000000000000000000e+00 2.841110000000000000e+05 5.100000000000000000e+01 2.236332889999999907e+00
