# bin_edges hist err
1.832980710832437485e-05 3.274742566197301699e+02 1.890673502120738192e+02
3.359818286283781333e-05 1.786566845381634892e+02 1.031474849106347449e+02
6.158482110660267199e-05 3.898713903149114799e+02 1.125461760738239008e+02
1.128837891684688374e-04 4.076712284463798710e+02 8.500532732742478004e+01
2.069138081114790220e-04 3.287783778074674501e+02 5.638502661942989391e+01
3.792690190732249909e-04 2.479501038235034116e+02 3.616723978611739909e+01
6.951927961775604793e-04 1.237590586672702244e+02 1.887307951246765469e+01
1.274274985703133418e-03 1.083427208058992619e+02 1.304293086985149941e+01
2.335721469090121152e-03 5.054110862343399191e+01 6.579891891448397701e+00
4.281332398719391377e-03 2.289976036200578591e+01 3.271394337429398114e+00
7.847599703514606187e-03 2.116191936538848850e+01 2.322822419103364844e+00
1.438449888287663021e-02 7.233065730319008679e+00 1.003045744979483622e+00
2.636650898730358294e-02 3.338980247322691053e+00 5.033702119444292133e-01
4.832930238571751802e-02 9.108061605859222309e-01 1.941845258980217648e-01
8.858667904100822610e-02 6.775894549566401359e-01 1.237103430691274958e-01
1.623776739188720897e-01 1.232217831412086712e-01 3.896614920735567977e-02
2.976351441631319150e-01 1.142821798953480850e-01 2.771749993143289223e-02
