# bin_edges hist err
1.105295141126022030e-05 3.415228360155941232e+02 1.207465566383439182e+02
2.015337685941735182e-05 7.023950636129222858e+01 4.055279790543850282e+01
3.674661940736687922e-05 1.412483280950234530e+02 4.258797332329162799e+01
6.700187503509590005e-05 1.197209038473943252e+02 2.903658424454250309e+01
1.221677348996791812e-04 1.660810018321184316e+02 2.532711533880475940e+01
2.227542951999556280e-04 1.991176640607540946e+02 2.053741892176827477e+01
4.061585988376979588e-04 1.057191742350745614e+02 1.108238073013911773e+01
7.405684692262435144e-04 5.925510243708379932e+01 6.144467889355899715e+00
1.350314037869872197e-03 6.010376618969763030e+01 4.582869207767015673e+00
2.462092401494625667e-03 4.599545463880190255e+01 2.968993830288640723e+00
4.489251258218603276e-03 3.941534903863549033e+01 2.035399872154503687e+00
8.185467307069028281e-03 2.173231013204008732e+01 1.119270916156482887e+00
1.492495545051829124e-02 1.131821671335586998e+01 5.981863407347136619e-01
2.721338768375308748e-02 4.768240006309011569e+00 2.875356911143427951e-01
4.961947603002898194e-02 2.006496023901694237e+00 1.381328828924409946e-01
9.047357242349293727e-02 5.893383820071240731e-01 5.544029144935259251e-02
1.649648074098020722e-01 1.601786926624394758e-01 2.140477816443605782e-02
3.007882518043095699e-01 5.333669111445595024e-02 9.147167062312217337e-03
5.484416576121015074e-01 1.720709605079815633e-03 1.216725430204763621e-03
