# Barrier Energy Step Time
0.000000000000000000e+00 -6.273429999999999609e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.820000000000000062e-01 -6.290860000000000127e+02 5.000000000000000000e-01 1.757000000000000046e-11
0.000000000000000000e+00 -6.294690000000000509e+02 1.000000000000000000e+00 1.757000000000000046e-11
2.507000000000000117e+00 -6.248360000000000127e+02 1.500000000000000000e+00 1.034000000000000023e-02
0.000000000000000000e+00 -6.273429999999999609e+02 2.000000000000000000e+00 1.034000000000000023e-02
3.820000000000000062e-01 -6.290869999999999891e+02 2.500000000000000000e+00 1.034000000000000023e-02
0.000000000000000000e+00 -6.294690000000000509e+02 3.000000000000000000e+00 1.034000000000000023e-02
2.507000000000000117e+00 -6.248360000000000127e+02 3.500000000000000000e+00 8.251999999999999613e-02
0.000000000000000000e+00 -6.273429999999999609e+02 4.000000000000000000e+00 8.251999999999999613e-02
3.820000000000000062e-01 -6.290860000000000127e+02 4.500000000000000000e+00 8.251999999999999613e-02
0.000000000000000000e+00 -6.294690000000000509e+02 5.000000000000000000e+00 8.251999999999999613e-02
2.508000000000000007e+00 -6.248360000000000127e+02 5.500000000000000000e+00 1.280000000000000027e-01
0.000000000000000000e+00 -6.273429999999999609e+02 6.000000000000000000e+00 1.280000000000000027e-01
3.820000000000000062e-01 -6.290869999999999891e+02 6.500000000000000000e+00 1.280000000000000027e-01
0.000000000000000000e+00 -6.294690000000000509e+02 7.000000000000000000e+00 1.280000000000000027e-01
2.507000000000000117e+00 -6.248360000000000127e+02 7.500000000000000000e+00 4.587999999999999856e-01
0.000000000000000000e+00 -6.273429999999999609e+02 8.000000000000000000e+00 4.587999999999999856e-01
3.820000000000000062e-01 -6.290869999999999891e+02 8.500000000000000000e+00 4.587999999999999856e-01
0.000000000000000000e+00 -6.294690000000000509e+02 9.000000000000000000e+00 4.587999999999999856e-01
2.548000000000000043e+00 -6.250099999999999909e+02 9.500000000000000000e+00 7.680000000000000160e-01
0.000000000000000000e+00 -6.275579999999999927e+02 1.000000000000000000e+01 7.680000000000000160e-01
6.159999999999999920e-01 -6.267269999999999754e+02 1.050000000000000000e+01 7.680000000000000160e-01
0.000000000000000000e+00 -6.273429999999999609e+02 1.100000000000000000e+01 7.680000000000000160e-01
3.820000000000000062e-01 -6.290860000000000127e+02 1.150000000000000000e+01 7.680000000000000160e-01
0.000000000000000000e+00 -6.294690000000000509e+02 1.200000000000000000e+01 7.680000000000000160e-01
2.507000000000000117e+00 -6.248360000000000127e+02 1.250000000000000000e+01 7.791000000000000147e-01
0.000000000000000000e+00 -6.273429999999999609e+02 1.300000000000000000e+01 7.791000000000000147e-01
3.820000000000000062e-01 -6.290869999999999891e+02 1.350000000000000000e+01 7.791000000000000147e-01
0.000000000000000000e+00 -6.294690000000000509e+02 1.400000000000000000e+01 7.791000000000000147e-01
2.507000000000000117e+00 -6.248369999999999891e+02 1.450000000000000000e+01 7.927999999999999492e-01
0.000000000000000000e+00 -6.273429999999999609e+02 1.500000000000000000e+01 7.927999999999999492e-01
3.820000000000000062e-01 -6.290869999999999891e+02 1.550000000000000000e+01 7.927999999999999492e-01
0.000000000000000000e+00 -6.294690000000000509e+02 1.600000000000000000e+01 7.927999999999999492e-01
2.507000000000000117e+00 -6.248360000000000127e+02 1.650000000000000000e+01 8.839000000000000190e-01
0.000000000000000000e+00 -6.273429999999999609e+02 1.700000000000000000e+01 8.839000000000000190e-01
3.820000000000000062e-01 -6.290869999999999891e+02 1.750000000000000000e+01 8.839000000000000190e-01
0.000000000000000000e+00 -6.294690000000000509e+02 1.800000000000000000e+01 8.839000000000000190e-01
2.507000000000000117e+00 -6.248369999999999891e+02 1.850000000000000000e+01 1.006000000000000005e+00
0.000000000000000000e+00 -6.273429999999999609e+02 1.900000000000000000e+01 1.006000000000000005e+00
3.820000000000000062e-01 -6.290869999999999891e+02 1.950000000000000000e+01 1.006000000000000005e+00
0.000000000000000000e+00 -6.294690000000000509e+02 2.000000000000000000e+01 1.006000000000000005e+00
2.507000000000000117e+00 -6.248360000000000127e+02 2.050000000000000000e+01 1.060999999999999943e+00
0.000000000000000000e+00 -6.273429999999999609e+02 2.100000000000000000e+01 1.060999999999999943e+00
3.820000000000000062e-01 -6.290860000000000127e+02 2.150000000000000000e+01 1.060999999999999943e+00
0.000000000000000000e+00 -6.294690000000000509e+02 2.200000000000000000e+01 1.060999999999999943e+00
2.537999999999999812e+00 -6.250199999999999818e+02 2.250000000000000000e+01 1.215999999999999970e+00
0.000000000000000000e+00 -6.275579999999999927e+02 2.300000000000000000e+01 1.215999999999999970e+00
6.159999999999999920e-01 -6.267269999999999754e+02 2.350000000000000000e+01 1.215999999999999970e+00
0.000000000000000000e+00 -6.273429999999999609e+02 2.400000000000000000e+01 1.215999999999999970e+00
3.820000000000000062e-01 -6.290860000000000127e+02 2.450000000000000000e+01 1.215999999999999970e+00
0.000000000000000000e+00 -6.294690000000000509e+02 2.500000000000000000e+01 1.215999999999999970e+00
2.537999999999999812e+00 -6.250199999999999818e+02 2.550000000000000000e+01 1.227000000000000091e+00
0.000000000000000000e+00 -6.275579999999999927e+02 2.600000000000000000e+01 1.227000000000000091e+00
6.270000000000000018e-01 -6.288419999999999845e+02 2.650000000000000000e+01 1.227000000000000091e+00
0.000000000000000000e+00 -6.294690000000000509e+02 2.700000000000000000e+01 1.227000000000000091e+00
2.507000000000000117e+00 -6.248360000000000127e+02 2.750000000000000000e+01 1.231000000000000094e+00
0.000000000000000000e+00 -6.273429999999999609e+02 2.800000000000000000e+01 1.231000000000000094e+00
3.820000000000000062e-01 -6.290869999999999891e+02 2.850000000000000000e+01 1.231000000000000094e+00
0.000000000000000000e+00 -6.294690000000000509e+02 2.900000000000000000e+01 1.231000000000000094e+00
2.507000000000000117e+00 -6.248360000000000127e+02 2.950000000000000000e+01 1.243000000000000105e+00
0.000000000000000000e+00 -6.273429999999999609e+02 3.000000000000000000e+01 1.243000000000000105e+00
3.820000000000000062e-01 -6.290869999999999891e+02 3.050000000000000000e+01 1.243000000000000105e+00
0.000000000000000000e+00 -6.294690000000000509e+02 3.100000000000000000e+01 1.243000000000000105e+00
2.548000000000000043e+00 -6.250099999999999909e+02 3.150000000000000000e+01 1.258999999999999897e+00
0.000000000000000000e+00 -6.275579999999999927e+02 3.200000000000000000e+01 1.258999999999999897e+00
6.370000000000000107e-01 -6.288319999999999936e+02 3.250000000000000000e+01 1.258999999999999897e+00
0.000000000000000000e+00 -6.294690000000000509e+02 3.300000000000000000e+01 1.258999999999999897e+00
2.507000000000000117e+00 -6.248360000000000127e+02 3.350000000000000000e+01 1.274000000000000021e+00
0.000000000000000000e+00 -6.273429999999999609e+02 3.400000000000000000e+01 1.274000000000000021e+00
3.820000000000000062e-01 -6.290860000000000127e+02 3.450000000000000000e+01 1.274000000000000021e+00
0.000000000000000000e+00 -6.294690000000000509e+02 3.500000000000000000e+01 1.274000000000000021e+00
2.507000000000000117e+00 -6.248360000000000127e+02 3.550000000000000000e+01 1.296999999999999931e+00
0.000000000000000000e+00 -6.273429999999999609e+02 3.600000000000000000e+01 1.296999999999999931e+00
3.820000000000000062e-01 -6.290869999999999891e+02 3.650000000000000000e+01 1.296999999999999931e+00
0.000000000000000000e+00 -6.294690000000000509e+02 3.700000000000000000e+01 1.296999999999999931e+00
2.507000000000000117e+00 -6.248360000000000127e+02 3.750000000000000000e+01 1.298999999999999932e+00
0.000000000000000000e+00 -6.273429999999999609e+02 3.800000000000000000e+01 1.298999999999999932e+00
3.820000000000000062e-01 -6.290869999999999891e+02 3.850000000000000000e+01 1.298999999999999932e+00
