# bin_edges hist err
1.807768676963434288e-07 2.897195348338497638e+02 2.048626477232273260e+02
5.907837911587943131e-07 1.773054399985305167e+02 8.865271999926525837e+01
1.068000432514575546e-06 3.432790090362922797e+02 9.174517427750582499e+01
1.930697728883249761e-06 2.305819334070460798e+02 5.592433334096402575e+01
3.490254878959579349e-06 2.100832992650798019e+02 3.970201174738282646e+01
6.309573444801929638e-06 1.950691082659558617e+02 2.845375381871552634e+01
1.140624923851320228e-05 2.456583673874254146e+02 2.374869075928093665e+01
2.061986009502219175e-05 1.917705322981955760e+02 1.560606459166734261e+01
3.727593720314938141e-05 1.960046039258955375e+02 1.173448869558295193e+01
6.738627168030941555e-05 2.020796382563834754e+02 8.861778363571232831e+00
1.218187912010114778e-04 2.022860706495469003e+02 6.594337439704307080e+00
2.202201949987373474e-04 2.041755776778671247e+02 4.927409374617989002e+00
3.981071705534969187e-04 1.983910052081964182e+02 3.612487136518478525e+00
7.196856730011514085e-04 1.839005470580332258e+02 2.586815189216010946e+00
1.301025216910830151e-03 1.468955993246549383e+02 1.719518512919102404e+00
2.351952635070956362e-03 1.070004137338761154e+02 1.091500057998097795e+00
4.251786303382886108e-03 4.678473439010240043e+01 5.367989901865025670e-01
7.686246100397729937e-03 1.190758074363550456e+01 2.014187725510345750e-01
1.389495494373135971e-02 2.619680323521078602e+00 7.026529889196103662e-02
2.511886431509577008e-02 9.799828925198565965e-01 3.196351759514082930e-02
4.540909610972469757e-02 1.049588760827692840e-01 7.780069517386992324e-03
8.208914159638244779e-02 2.969987403829313921e-01 9.733740569083236538e-03
1.483981788967562998e-01 2.253476152801737187e-01 6.306051568459695132e-03
2.682695795279722017e-01 9.712751844489836417e-02 3.079149337475604528e-03
4.849693428528190631e-01 8.477660241788918805e-02 2.139568430428113403e-03
8.767123872968668463e-01 1.792192882520670381e-04 7.316596804705666765e-05
9.363292088239397515e+00 2.405251646042352496e-04 2.593649552448819257e-05
