# bin_edges hist err
9.999999999999999547e-07 1.045099536136601159e+02 7.389969690171058403e+01
1.811609194200413337e-06 2.884450850333299741e+02 9.121434485862678798e+01
3.281927872511470857e-06 2.706746279089661016e+02 6.564824006137794754e+01
5.945570708544394351e-06 1.318333748812396777e+02 3.403923102595736339e+01
1.077105056036769139e-05 1.892056939148565107e+02 3.029715845599638158e+01
1.951293422635962165e-05 1.740677979560643109e+02 2.159045312000840156e+01
3.534981105030109394e-05 1.847781333699130073e+02 1.652705867882590951e+01
6.404004271197282383e-05 1.803301401007713878e+02 1.213031791833323503e+01
1.160155301739971450e-04 1.869216590426354401e+02 9.175623365350940475e+00
2.101748011332486995e-04 1.814971769370277457e+02 6.717511896294940499e+00
3.807546021222371819e-04 1.918623101829128927e+02 5.131402527053647411e+00
6.897785379387658469e-04 1.680271742056405913e+02 3.567785636982339970e+00
1.249609141291986841e-03 1.451051881168429531e+02 2.463305083854891553e+00
2.263803409521446697e-03 1.053269281982261845e+02 1.559244367901596595e+00
4.101127070551300463e-03 5.311978745354728915e+01 8.226978854794615437e-01
7.429639507594949614e-03 1.613441899466697649e+01 3.368655690881511289e-01
1.345960324155364221e-02 3.144708685235107826e+00 1.104938002561828558e-01
2.438354098268826625e-02 1.082236714765282715e+00 4.815890172561793775e-02
4.417344703140064360e-02 1.478687433247071192e-01 1.322578247286053388e-02
8.002502278161052751e-02 2.735998631554674154e-01 1.336622797959853039e-02
1.449740670372631490e-01 2.119408456308154443e-01 8.740293162659158385e-03
2.626363527653329810e-01 1.134090405470500607e-01 4.750181986874327938e-03
4.757944314009414088e-01 8.478628464837682788e-02 3.051525156868194026e-03
8.619535664753031901e-01 1.212477767694862839e-04 8.573512515749648647e-05
9.284145445194743829e+00 2.082511689703668144e-04 3.423628128388514974e-05
