# bin_edges hist err
3.324597932270938332e-06 1.338180777733745344e+03 4.731183511945096711e+02
1.105295141126022030e-05 1.509408962747492069e+02 8.714576709594983583e+01
2.015337685941735182e-05 1.655645507087602368e+02 6.759144478826893021e+01
3.674661940736687922e-05 4.388787337238228474e+02 8.149773487756158374e+01
6.700187503509590005e-05 1.908995084457400822e+02 3.980529914734709251e+01
1.221677348996791812e-04 1.046972428493171918e+02 2.183088424611663569e+01
2.227542951999556280e-04 1.972263488626086314e+02 2.218969788491360617e+01
4.061585988376979588e-04 5.476817503543895072e+01 8.659608820138005925e+00
7.405684692262435144e-04 7.734565790462667678e+01 7.621094127230816362e+00
1.350314037869872197e-03 5.889320445373404311e+01 4.924897166814910854e+00
2.462092401494625667e-03 4.449649562601952368e+01 3.170244048153815886e+00
4.489251258218603276e-03 4.187036220732765202e+01 2.277447465195255649e+00
8.185467307069028281e-03 2.275963324267745236e+01 1.243491599982657236e+00
1.492495545051829124e-02 1.177437788177125277e+01 6.623605047855911643e-01
2.721338768375308748e-02 4.352721948616369296e+00 2.982435936210429683e-01
4.961947603002898194e-02 1.613891182393508927e+00 1.344909318661257347e-01
9.047357242349293727e-02 5.654966269828156644e-01 5.895709891328699409e-02
1.649648074098020722e-01 2.393486459873059302e-01 2.840545829712684892e-02
3.007882518043095699e-01 2.773283834207530829e-02 7.160588069461345379e-03
5.484416576121015074e-01 6.083937532246491871e-03 2.483757096828563896e-03
