# atom_type event_id atom_id barrier
1.000000000000000000e+00 6.044860000000000000e+05 2.100000000000000000e+01 2.505824319999999883e+00
1.000000000000000000e+00 1.055227000000000000e+06 2.100000000000000000e+01 3.805363800000000074e-01
1.000000000000000000e+00 2.980220000000000000e+05 2.100000000000000000e+01 2.529017200000000187e+00
1.000000000000000000e+00 1.110282000000000000e+06 2.100000000000000000e+01 4.037496600000000102e-01
1.000000000000000000e+00 4.314280000000000000e+05 2.100000000000000000e+01 2.548572570000000148e+00
2.000000000000000000e+00 6.281220000000000000e+05 2.570000000000000000e+02 6.376945699999999606e-01
1.000000000000000000e+00 1.216358000000000000e+06 2.100000000000000000e+01 2.507535830000000132e+00
1.000000000000000000e+00 1.216065000000000000e+06 1.700000000000000000e+01 3.822374800000000183e-01
1.000000000000000000e+00 4.314290000000000000e+05 2.100000000000000000e+01 2.549266840000000034e+00
2.000000000000000000e+00 6.281230000000000000e+05 2.570000000000000000e+02 6.383887700000000498e-01
1.000000000000000000e+00 2.980230000000000000e+05 1.700000000000000000e+01 2.527321199999999823e+00
1.000000000000000000e+00 6.044870000000000000e+05 8.900000000000000000e+01 2.507467430000000164e+00
1.000000000000000000e+00 1.055228000000000000e+06 2.210000000000000000e+02 3.816150600000000059e-01
2.000000000000000000e+00 2.267750000000000000e+05 2.570000000000000000e+02 6.178277100000000299e-01
1.000000000000000000e+00 8.915310000000000000e+05 8.900000000000000000e+01 4.034367400000000159e-01
1.000000000000000000e+00 4.314300000000000000e+05 7.600000000000000000e+01 2.548020109999999949e+00
1.000000000000000000e+00 6.044880000000000000e+05 1.000000000000000000e+00 2.507677999999999852e+00
2.000000000000000000e+00 2.267760000000000000e+05 2.570000000000000000e+02 6.163564900000000346e-01
1.000000000000000000e+00 6.044890000000000000e+05 1.000000000000000000e+00 2.507449610000000106e+00
1.000000000000000000e+00 4.314310000000000000e+05 1.280000000000000000e+02 2.548018879999999875e+00
1.000000000000000000e+00 6.044900000000000000e+05 1.000000000000000000e+00 2.507673769999999802e+00
1.000000000000000000e+00 6.044910000000000000e+05 1.300000000000000000e+01 2.507758589999999899e+00
2.000000000000000000e+00 6.281240000000000000e+05 2.570000000000000000e+02 6.373738799999999483e-01
1.000000000000000000e+00 6.044920000000000000e+05 2.900000000000000000e+01 2.507305179999999911e+00
1.000000000000000000e+00 2.980240000000000000e+05 1.320000000000000000e+02 2.527322540000000117e+00
1.000000000000000000e+00 2.980250000000000000e+05 1.320000000000000000e+02 2.527329470000000189e+00
1.000000000000000000e+00 1.055229000000000000e+06 1.500000000000000000e+01 3.817384699999999964e-01
1.000000000000000000e+00 4.314320000000000000e+05 1.600000000000000000e+02 2.547718569999999794e+00
1.000000000000000000e+00 1.110283000000000000e+06 2.250000000000000000e+02 4.027263500000000107e-01
2.000000000000000000e+00 6.281250000000000000e+05 2.570000000000000000e+02 6.372673800000000499e-01
1.000000000000000000e+00 4.314330000000000000e+05 1.560000000000000000e+02 2.548032699999999817e+00
1.000000000000000000e+00 2.980260000000000000e+05 1.600000000000000000e+02 2.527322400000000080e+00
1.000000000000000000e+00 6.044930000000000000e+05 1.570000000000000000e+02 2.507815900000000209e+00
2.000000000000000000e+00 2.267770000000000000e+05 2.570000000000000000e+02 6.164114299999999824e-01
1.000000000000000000e+00 2.980270000000000000e+05 1.600000000000000000e+02 2.527405509999999911e+00
1.000000000000000000e+00 2.980280000000000000e+05 1.410000000000000000e+02 2.527168779999999781e+00
1.000000000000000000e+00 6.044940000000000000e+05 6.000000000000000000e+01 2.507284700000000033e+00
1.000000000000000000e+00 2.980290000000000000e+05 6.000000000000000000e+01 2.527296520000000157e+00
1.000000000000000000e+00 6.044950000000000000e+05 1.880000000000000000e+02 2.507379910000000045e+00
1.000000000000000000e+00 6.044960000000000000e+05 6.100000000000000000e+01 2.507434990000000141e+00
1.000000000000000000e+00 8.915320000000000000e+05 1.920000000000000000e+02 4.017217000000000149e-01
1.000000000000000000e+00 4.314340000000000000e+05 5.700000000000000000e+01 2.548250260000000100e+00
1.000000000000000000e+00 4.314350000000000000e+05 2.370000000000000000e+02 2.548188310000000012e+00
2.000000000000000000e+00 2.267780000000000000e+05 2.570000000000000000e+02 6.155773900000000021e-01
1.000000000000000000e+00 2.980300000000000000e+05 1.160000000000000000e+02 2.527240270000000066e+00
1.000000000000000000e+00 2.980310000000000000e+05 1.160000000000000000e+02 2.527177149999999983e+00
2.000000000000000000e+00 2.267790000000000000e+05 2.570000000000000000e+02 6.163199799999999895e-01
