# bin_edges hist err
3.268027589410125105e-07 2.619880669924449421e+02 1.309940334962224711e+02
5.907837911587943131e-07 2.173851696273284801e+02 8.874712387255374324e+01
1.068000432514575546e-06 2.004175759113874165e+02 6.337760230096807135e+01
1.930697728883249761e-06 1.219510749975149935e+02 3.676963259520443472e+01
3.490254878959579349e-06 2.146436945523061013e+02 3.628140634030592082e+01
6.309573444801929638e-06 1.730124713041326743e+02 2.422659178556445170e+01
1.140624923851320228e-05 1.895333985903968994e+02 1.885927803843384609e+01
2.061986009502219175e-05 1.494803173976540052e+02 1.245669311647116650e+01
3.727593720314938141e-05 1.625043899367886127e+02 9.659883301669081490e+00
6.738627168030941555e-05 1.613613494694504311e+02 7.159252190994261689e+00
1.218187912010114778e-04 1.639360971474778239e+02 5.367026871198869564e+00
2.202201949987373474e-04 1.752450732948790630e+02 4.127128148258859319e+00
3.981071705534969187e-04 1.864065098881199276e+02 3.165804953917769282e+00
7.196856730011514085e-04 1.747616608976793771e+02 2.279844728857284508e+00
1.301025216910830151e-03 1.429194514883486136e+02 1.533403428659153800e+00
2.351952635070956362e-03 1.108839152975205025e+02 1.004554740094337983e+00
4.251786303382886108e-03 4.906895069717892000e+01 4.970170507696267115e-01
7.686246100397729937e-03 1.237283613082109923e+01 1.856227081035814741e-01
1.389495494373135971e-02 2.649589155436122390e+00 6.388726759548171708e-02
2.511886431509577008e-02 9.722834155118695865e-01 2.878392773972487245e-02
4.540909610972469757e-02 3.422165408357878413e-01 1.270084706951519517e-02
8.208914159638244779e-02 3.527924771938745208e-01 9.591144133935402064e-03
1.483981788967562998e-01 2.304917774856722890e-01 5.765899251030294319e-03
2.682695795279722017e-01 9.151646216433849401e-02 2.702200150930778380e-03
4.849693428528190631e-01 7.993029174121632496e-02 1.878244704058727819e-03
8.767123872968668463e-01 4.882925366592445022e-05 3.452749638745325993e-05
9.363292088239397515e+00 1.051565898407007580e-04 1.550449330869110290e-05
