# Barrier Energy Step Time
0.000000000000000000e+00 -6.273429999999999609e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.820000000000000062e-01 -6.290860000000000127e+02 5.000000000000000000e-01 7.267000000000000236e-13
0.000000000000000000e+00 -6.294690000000000509e+02 1.000000000000000000e+00 7.267000000000000236e-13
2.507000000000000117e+00 -6.248369999999999891e+02 1.500000000000000000e+00 3.137000000000000205e-02
0.000000000000000000e+00 -6.273429999999999609e+02 2.000000000000000000e+00 3.137000000000000205e-02
3.820000000000000062e-01 -6.290869999999999891e+02 2.500000000000000000e+00 3.137000000000000205e-02
0.000000000000000000e+00 -6.294690000000000509e+02 3.000000000000000000e+00 3.137000000000000205e-02
2.507000000000000117e+00 -6.248369999999999891e+02 3.500000000000000000e+00 9.218999999999999417e-02
0.000000000000000000e+00 -6.273429999999999609e+02 4.000000000000000000e+00 9.218999999999999417e-02
3.820000000000000062e-01 -6.290860000000000127e+02 4.500000000000000000e+00 9.218999999999999417e-02
0.000000000000000000e+00 -6.294690000000000509e+02 5.000000000000000000e+00 9.218999999999999417e-02
2.507000000000000117e+00 -6.248360000000000127e+02 5.500000000000000000e+00 1.313000000000000000e-01
0.000000000000000000e+00 -6.273429999999999609e+02 6.000000000000000000e+00 1.313000000000000000e-01
3.820000000000000062e-01 -6.290869999999999891e+02 6.500000000000000000e+00 1.313000000000000000e-01
0.000000000000000000e+00 -6.294690000000000509e+02 7.000000000000000000e+00 1.313000000000000000e-01
2.507000000000000117e+00 -6.248360000000000127e+02 7.500000000000000000e+00 1.514999999999999958e-01
0.000000000000000000e+00 -6.273429999999999609e+02 8.000000000000000000e+00 1.514999999999999958e-01
3.820000000000000062e-01 -6.290869999999999891e+02 8.500000000000000000e+00 1.514999999999999958e-01
0.000000000000000000e+00 -6.294690000000000509e+02 9.000000000000000000e+00 1.514999999999999958e-01
2.507000000000000117e+00 -6.248360000000000127e+02 9.500000000000000000e+00 2.933999999999999941e-01
0.000000000000000000e+00 -6.273429999999999609e+02 1.000000000000000000e+01 2.933999999999999941e-01
3.820000000000000062e-01 -6.290860000000000127e+02 1.050000000000000000e+01 2.933999999999999941e-01
0.000000000000000000e+00 -6.294690000000000509e+02 1.100000000000000000e+01 2.933999999999999941e-01
2.507000000000000117e+00 -6.248360000000000127e+02 1.150000000000000000e+01 3.071999999999999731e-01
0.000000000000000000e+00 -6.273429999999999609e+02 1.200000000000000000e+01 3.071999999999999731e-01
3.820000000000000062e-01 -6.290860000000000127e+02 1.250000000000000000e+01 3.071999999999999731e-01
0.000000000000000000e+00 -6.294690000000000509e+02 1.300000000000000000e+01 3.071999999999999731e-01
2.507000000000000117e+00 -6.248360000000000127e+02 1.350000000000000000e+01 3.244000000000000217e-01
0.000000000000000000e+00 -6.273429999999999609e+02 1.400000000000000000e+01 3.244000000000000217e-01
3.820000000000000062e-01 -6.290869999999999891e+02 1.450000000000000000e+01 3.244000000000000217e-01
0.000000000000000000e+00 -6.294690000000000509e+02 1.500000000000000000e+01 3.244000000000000217e-01
2.507000000000000117e+00 -6.248360000000000127e+02 1.550000000000000000e+01 4.384000000000000119e-01
0.000000000000000000e+00 -6.273429999999999609e+02 1.600000000000000000e+01 4.384000000000000119e-01
3.820000000000000062e-01 -6.290869999999999891e+02 1.650000000000000000e+01 4.384000000000000119e-01
0.000000000000000000e+00 -6.294690000000000509e+02 1.700000000000000000e+01 4.384000000000000119e-01
2.507000000000000117e+00 -6.248360000000000127e+02 1.750000000000000000e+01 4.531999999999999917e-01
0.000000000000000000e+00 -6.273429999999999609e+02 1.800000000000000000e+01 4.531999999999999917e-01
3.820000000000000062e-01 -6.290869999999999891e+02 1.850000000000000000e+01 4.531999999999999917e-01
0.000000000000000000e+00 -6.294690000000000509e+02 1.900000000000000000e+01 4.531999999999999917e-01
2.507000000000000117e+00 -6.248360000000000127e+02 1.950000000000000000e+01 5.564000000000000057e-01
0.000000000000000000e+00 -6.273429999999999609e+02 2.000000000000000000e+01 5.564000000000000057e-01
3.820000000000000062e-01 -6.290860000000000127e+02 2.050000000000000000e+01 5.564000000000000057e-01
0.000000000000000000e+00 -6.294690000000000509e+02 2.100000000000000000e+01 5.564000000000000057e-01
2.507000000000000117e+00 -6.248360000000000127e+02 2.150000000000000000e+01 6.995000000000000107e-01
0.000000000000000000e+00 -6.273429999999999609e+02 2.200000000000000000e+01 6.995000000000000107e-01
3.820000000000000062e-01 -6.290860000000000127e+02 2.250000000000000000e+01 6.995000000000000107e-01
0.000000000000000000e+00 -6.294690000000000509e+02 2.300000000000000000e+01 6.995000000000000107e-01
2.507000000000000117e+00 -6.248360000000000127e+02 2.350000000000000000e+01 7.520000000000000018e-01
0.000000000000000000e+00 -6.273429999999999609e+02 2.400000000000000000e+01 7.520000000000000018e-01
3.820000000000000062e-01 -6.290869999999999891e+02 2.450000000000000000e+01 7.520000000000000018e-01
0.000000000000000000e+00 -6.294690000000000509e+02 2.500000000000000000e+01 7.520000000000000018e-01
2.507000000000000117e+00 -6.248360000000000127e+02 2.550000000000000000e+01 8.045999999999999819e-01
0.000000000000000000e+00 -6.273429999999999609e+02 2.600000000000000000e+01 8.045999999999999819e-01
3.820000000000000062e-01 -6.290860000000000127e+02 2.650000000000000000e+01 8.045999999999999819e-01
0.000000000000000000e+00 -6.294690000000000509e+02 2.700000000000000000e+01 8.045999999999999819e-01
2.507000000000000117e+00 -6.248360000000000127e+02 2.750000000000000000e+01 8.465000000000000302e-01
0.000000000000000000e+00 -6.273429999999999609e+02 2.800000000000000000e+01 8.465000000000000302e-01
3.820000000000000062e-01 -6.290869999999999891e+02 2.850000000000000000e+01 8.465000000000000302e-01
0.000000000000000000e+00 -6.294690000000000509e+02 2.900000000000000000e+01 8.465000000000000302e-01
2.507000000000000117e+00 -6.248360000000000127e+02 2.950000000000000000e+01 9.495999999999999996e-01
0.000000000000000000e+00 -6.273429999999999609e+02 3.000000000000000000e+01 9.495999999999999996e-01
3.820000000000000062e-01 -6.290860000000000127e+02 3.050000000000000000e+01 9.495999999999999996e-01
0.000000000000000000e+00 -6.294690000000000509e+02 3.100000000000000000e+01 9.495999999999999996e-01
2.507000000000000117e+00 -6.248369999999999891e+02 3.150000000000000000e+01 9.802999999999999492e-01
0.000000000000000000e+00 -6.273429999999999609e+02 3.200000000000000000e+01 9.802999999999999492e-01
3.820000000000000062e-01 -6.290869999999999891e+02 3.250000000000000000e+01 9.802999999999999492e-01
0.000000000000000000e+00 -6.294690000000000509e+02 3.300000000000000000e+01 9.802999999999999492e-01
2.507000000000000117e+00 -6.248360000000000127e+02 3.350000000000000000e+01 1.034999999999999920e+00
0.000000000000000000e+00 -6.273429999999999609e+02 3.400000000000000000e+01 1.034999999999999920e+00
3.820000000000000062e-01 -6.290860000000000127e+02 3.450000000000000000e+01 1.034999999999999920e+00
0.000000000000000000e+00 -6.294690000000000509e+02 3.500000000000000000e+01 1.034999999999999920e+00
2.508000000000000007e+00 -6.248360000000000127e+02 3.550000000000000000e+01 1.106000000000000094e+00
0.000000000000000000e+00 -6.273429999999999609e+02 3.600000000000000000e+01 1.106000000000000094e+00
3.820000000000000062e-01 -6.290860000000000127e+02 3.650000000000000000e+01 1.106000000000000094e+00
0.000000000000000000e+00 -6.294690000000000509e+02 3.700000000000000000e+01 1.106000000000000094e+00
