# AtomId eventId barrier
2.570000000000000000e+02 1.216067000000000000e+06 3.822130000000000249e-01
2.570000000000000000e+02 1.055227000000000000e+06 3.824839999999999907e-01
2.570000000000000000e+02 1.216065000000000000e+06 3.821669999999999789e-01
2.570000000000000000e+02 1.216066000000000000e+06 3.824159999999999782e-01
2.570000000000000000e+02 6.044860000000000000e+05 2.507687000000000221e+00
2.570000000000000000e+02 1.216358000000000000e+06 2.506803999999999810e+00
2.570000000000000000e+02 1.216359000000000000e+06 2.506928999999999963e+00
2.570000000000000000e+02 1.055227000000000000e+06 3.815100000000000158e-01
2.570000000000000000e+02 1.216067000000000000e+06 3.820470000000000255e-01
2.570000000000000000e+02 1.216065000000000000e+06 3.819960000000000022e-01
2.570000000000000000e+02 1.216066000000000000e+06 3.822599999999999887e-01
2.570000000000000000e+02 1.055227000000000000e+06 3.823230000000000239e-01
2.570000000000000000e+02 6.044860000000000000e+05 2.507340999999999820e+00
2.570000000000000000e+02 1.216359000000000000e+06 2.506928999999999963e+00
2.570000000000000000e+02 1.216358000000000000e+06 2.506803999999999810e+00
2.570000000000000000e+02 1.055227000000000000e+06 3.815089999999999870e-01
2.570000000000000000e+02 1.055227000000000000e+06 3.822999999999999732e-01
2.570000000000000000e+02 1.055228000000000000e+06 3.823150000000000159e-01
2.570000000000000000e+02 1.216067000000000000e+06 3.820680000000000187e-01
2.570000000000000000e+02 1.216066000000000000e+06 3.822229999999999794e-01
2.570000000000000000e+02 6.044860000000000000e+05 2.507594000000000101e+00
2.570000000000000000e+02 1.216359000000000000e+06 2.506930000000000103e+00
2.570000000000000000e+02 1.216358000000000000e+06 2.506803000000000115e+00
2.570000000000000000e+02 1.055227000000000000e+06 3.816320000000000268e-01
2.570000000000000000e+02 1.216067000000000000e+06 3.820609999999999840e-01
2.570000000000000000e+02 1.055228000000000000e+06 3.823139999999999872e-01
2.570000000000000000e+02 1.055227000000000000e+06 3.823039999999999772e-01
2.570000000000000000e+02 1.216066000000000000e+06 3.822380000000000222e-01
2.570000000000000000e+02 6.044860000000000000e+05 2.507359999999999811e+00
2.570000000000000000e+02 1.216359000000000000e+06 2.506816000000000155e+00
2.570000000000000000e+02 1.216358000000000000e+06 2.506911000000000111e+00
2.570000000000000000e+02 6.044860000000000000e+05 2.507051999999999836e+00
2.570000000000000000e+02 1.055227000000000000e+06 3.817559999999999842e-01
2.570000000000000000e+02 1.216066000000000000e+06 3.822840000000000127e-01
2.570000000000000000e+02 1.216067000000000000e+06 3.820410000000000195e-01
2.570000000000000000e+02 1.055228000000000000e+06 3.823389999999999844e-01
2.570000000000000000e+02 1.216065000000000000e+06 3.820080000000000142e-01
2.570000000000000000e+02 6.044860000000000000e+05 2.507057999999999787e+00
2.570000000000000000e+02 6.044870000000000000e+05 2.506981000000000126e+00
2.570000000000000000e+02 1.216359000000000000e+06 2.506823999999999941e+00
2.570000000000000000e+02 1.216358000000000000e+06 2.506914000000000087e+00
2.570000000000000000e+02 1.055227000000000000e+06 3.816109999999999780e-01
2.570000000000000000e+02 1.216066000000000000e+06 3.822510000000000074e-01
2.570000000000000000e+02 1.216067000000000000e+06 3.820479999999999987e-01
2.570000000000000000e+02 1.216065000000000000e+06 3.820029999999999815e-01
2.570000000000000000e+02 1.055227000000000000e+06 3.823139999999999872e-01
2.570000000000000000e+02 6.044860000000000000e+05 2.507547999999999888e+00
2.570000000000000000e+02 6.044870000000000000e+05 2.507112999999999925e+00
2.570000000000000000e+02 1.216359000000000000e+06 2.506934999999999913e+00
2.570000000000000000e+02 6.044860000000000000e+05 2.506943000000000144e+00
2.570000000000000000e+02 1.055227000000000000e+06 3.816479999999999873e-01
2.570000000000000000e+02 1.055228000000000000e+06 3.823150000000000159e-01
2.570000000000000000e+02 1.216066000000000000e+06 3.822539999999999827e-01
2.570000000000000000e+02 1.055227000000000000e+06 3.823239999999999972e-01
2.570000000000000000e+02 1.216065000000000000e+06 3.820330000000000115e-01
2.570000000000000000e+02 6.044860000000000000e+05 2.507610000000000117e+00
2.570000000000000000e+02 6.044870000000000000e+05 2.507098000000000049e+00
2.570000000000000000e+02 1.216359000000000000e+06 2.506946999999999814e+00
2.570000000000000000e+02 6.044860000000000000e+05 2.506921999999999873e+00
2.570000000000000000e+02 1.055227000000000000e+06 3.816269999999999940e-01
2.570000000000000000e+02 1.216067000000000000e+06 3.820509999999999740e-01
2.570000000000000000e+02 1.216065000000000000e+06 3.820060000000000122e-01
2.570000000000000000e+02 1.055228000000000000e+06 3.823420000000000152e-01
2.570000000000000000e+02 1.216066000000000000e+06 3.822860000000000147e-01
2.570000000000000000e+02 6.044860000000000000e+05 2.507301000000000002e+00
2.570000000000000000e+02 6.044860000000000000e+05 2.506924000000000152e+00
2.570000000000000000e+02 6.044870000000000000e+05 2.507099000000000188e+00
2.570000000000000000e+02 1.216359000000000000e+06 2.506946000000000119e+00
2.570000000000000000e+02 1.055227000000000000e+06 3.820060000000000122e-01
2.570000000000000000e+02 1.216067000000000000e+06 3.820479999999999987e-01
2.570000000000000000e+02 1.055228000000000000e+06 3.823529999999999984e-01
2.570000000000000000e+02 1.216066000000000000e+06 3.822849999999999859e-01
2.570000000000000000e+02 1.055227000000000000e+06 3.823529999999999984e-01
2.570000000000000000e+02 6.044860000000000000e+05 2.507341999999999960e+00
2.570000000000000000e+02 6.044870000000000000e+05 2.507117000000000040e+00
2.570000000000000000e+02 1.216359000000000000e+06 2.506928999999999963e+00
2.570000000000000000e+02 1.216358000000000000e+06 2.506803999999999810e+00
2.570000000000000000e+02 1.055227000000000000e+06 3.818239999999999967e-01
2.570000000000000000e+02 1.055228000000000000e+06 3.823349999999999804e-01
2.570000000000000000e+02 1.216065000000000000e+06 3.820239999999999747e-01
2.570000000000000000e+02 1.055227000000000000e+06 3.823320000000000052e-01
2.570000000000000000e+02 1.216066000000000000e+06 3.822650000000000214e-01
2.570000000000000000e+02 6.044860000000000000e+05 2.507118999999999875e+00
2.570000000000000000e+02 6.044860000000000000e+05 2.506909999999999972e+00
2.570000000000000000e+02 1.216358000000000000e+06 2.506807999999999925e+00
2.570000000000000000e+02 1.216359000000000000e+06 2.506930000000000103e+00
2.570000000000000000e+02 1.055227000000000000e+06 3.816129999999999800e-01
2.570000000000000000e+02 1.055228000000000000e+06 3.823150000000000159e-01
2.570000000000000000e+02 1.216066000000000000e+06 3.822610000000000174e-01
2.570000000000000000e+02 1.216065000000000000e+06 3.820169999999999955e-01
2.570000000000000000e+02 1.055227000000000000e+06 3.823199999999999932e-01
2.570000000000000000e+02 6.044860000000000000e+05 2.507613999999999788e+00
2.570000000000000000e+02 6.044870000000000000e+05 2.507115999999999900e+00
2.570000000000000000e+02 1.216359000000000000e+06 2.506928999999999963e+00
2.570000000000000000e+02 1.216358000000000000e+06 2.506803000000000115e+00
2.570000000000000000e+02 1.055227000000000000e+06 3.816320000000000268e-01
2.570000000000000000e+02 1.055228000000000000e+06 3.823139999999999872e-01
2.570000000000000000e+02 1.216067000000000000e+06 3.820600000000000107e-01
