# bin_edges hist err
1.105295141126022030e-05 3.270386085952899862e+02 1.462561120172030655e+02
2.015337685941735182e-05 1.434892772809255348e+02 7.174463864046276740e+01
3.674661940736687922e-05 5.902162281113479736e+01 3.407614981801723530e+01
6.700187503509590005e-05 8.631977773198683224e+01 3.051865009240171389e+01
1.221677348996791812e-04 2.012007884321660924e+02 3.450565054567374546e+01
2.227542951999556280e-04 1.947298128010566245e+02 2.513951073295267236e+01
4.061585988376979588e-04 1.584169462900071608e+02 1.679216272244890007e+01
7.405684692262435144e-04 1.308117825920967334e+02 1.130041686753257757e+01
1.350314037869872197e-03 1.226049438173190538e+02 8.101962738223567939e+00
2.462092401494625667e-03 7.076523898290312786e+01 4.558389760967544113e+00
4.489251258218603276e-03 3.816644555052558729e+01 2.479177049691749790e+00
8.185467307069028281e-03 1.404303340675053668e+01 1.113684991151638437e+00
1.492495545051829124e-02 6.297056525377663583e+00 5.522883923612137425e-01
2.721338768375308748e-02 4.144281742626289677e+00 3.318080921474385048e-01
4.961947603002898194e-02 1.121878523316598875e+00 1.278499232348469794e-01
9.047357242349293727e-02 3.116378150872690656e-01 4.990198798577552552e-02
1.649648074098020722e-01 2.147395598505829339e-01 3.067707997865470534e-02
3.007882518043095699e-01 5.528079109520345202e-02 1.152684176382790492e-02
5.484416576121015074e-01 2.636372930640145783e-03 1.864197176992298368e-03
