# bin_edges hist err
5.907837911587943131e-07 3.510376826184596553e+02 1.110078621621632635e+02
1.068000432514575546e-06 4.854571371489142280e+02 9.709142742978283991e+01
1.930697728883249761e-06 3.222472941378884457e+02 5.883403736477459489e+01
3.490254878959579349e-06 1.663731344767879818e+02 3.144156704770622923e+01
6.309573444801929638e-06 3.615555191968855979e+02 3.447296614894970190e+01
1.140624923851320228e-05 4.927297037047233061e+02 2.993119791346230230e+01
2.061986009502219175e-05 2.755796592887504062e+02 1.664837606487368404e+01
3.727593720314938141e-05 2.670514720700745102e+02 1.218917627231172141e+01
6.738627168030941555e-05 3.262246298451657367e+02 1.001990985524242816e+01
1.218187912010114778e-04 2.684724449817927621e+02 6.760578676575680568e+00
2.202201949987373474e-04 3.857315082835071962e+02 6.027054816929799941e+00
3.981071705534969187e-04 2.436406111612016616e+02 3.562591236677339346e+00
7.196856730011514085e-04 2.252864747428499186e+02 2.547928790863858595e+00
1.301025216910830151e-03 1.646952195657950995e+02 1.620275237578961969e+00
2.351952635070956362e-03 6.682910515945580698e+01 7.676437042221847529e-01
4.251786303382886108e-03 3.383139970660137408e+01 4.062238557123425964e-01
7.686246100397729937e-03 1.665845230603945737e+01 2.120075548405235821e-01
1.389495494373135971e-02 2.486566993406778447e+00 6.092038874733209097e-02
2.511886431509577008e-02 7.818659305035746687e-01 2.540722887433996893e-02
4.540909610972469757e-02 6.119898954112271833e-02 5.286787474205980296e-03
8.208914159638244779e-02 5.886437227131928740e-01 1.219479647507565843e-02
1.483981788967562998e-01 2.646876715997849017e-01 6.081962334466122985e-03
2.682695795279722017e-01 3.625632026460870461e-02 1.674161317659594557e-03
4.849693428528190631e-01 3.241434351123955587e-02 1.177341973701956888e-03
8.767123872968668463e-01 9.462048260381521279e-05 4.731024130190760639e-05
9.363292088239397515e+00 3.322347060561367922e-05 8.578263223916894311e-06
