# bin_edges hist err
5.945570708544394139e-07 5.209484072942434523e+02 3.007697031852382565e+02
1.951293422635962419e-06 2.116432485339129528e+02 1.058216242669564764e+02
3.534981105030109478e-06 7.885762184125206886e+02 1.517615639923353115e+02
6.404004271197283230e-06 3.385592547933615606e+02 7.387968630087715383e+01
1.160155301739971416e-05 2.758751441271476779e+02 4.954863858263642129e+01
2.101748011332487198e-05 3.684237566029418076e+02 4.254191101011232234e+01
3.807546021222368024e-05 4.446985312013374596e+02 3.472512126202526872e+01
6.897785379387658198e-05 2.334973355607889687e+02 1.869474863087802774e+01
1.249609141291986841e-04 2.999158649977266577e+02 1.574150049006154184e+01
2.263803409521446481e-04 2.886901782051120904e+02 1.147440444352081990e+01
4.101127070551300138e-04 3.385993084604390333e+02 9.232619225441833777e+00
7.429639507594950265e-04 1.015819728875020616e+02 3.757144988151699838e+00
1.345960324155364221e-03 6.872943280210510864e+01 2.296089195828391105e+00
2.438354098268826452e-03 4.856614721492272935e+01 1.434009217911283551e+00
4.417344703140064534e-03 2.147935467636102302e+01 7.085385327232032182e-01
8.002502278161051363e-03 1.684939760645693241e+01 4.662435000105089600e-01
1.449740670372631594e-02 9.272304171335136402e+00 2.569698540146659327e-01
2.626363527653330018e-02 3.895702858639717547e+00 1.237510797140257274e-01
4.757944314009413672e-02 1.341022697306558653e+00 5.394384402841596177e-02
8.619535664753032178e-02 4.312068368699423226e-01 2.272659578576148587e-02
1.561523006000496427e-01 1.666169429782476952e-01 1.049588084119697576e-02
2.828869434625966850e-01 1.310233060581547371e-01 6.915145609701026791e-03
5.124805876960926154e-01 4.069499114813087542e-02 2.863289585464584563e-03
9.284145445194744717e-01 3.002540242847180890e-03 5.778391391535013522e-04
