# AtomId eventId barrier
2.620000000000000000e+02 5.197090000000000000e+05 6.798309999999999631e-01
2.630000000000000000e+02 2.359660000000000000e+05 4.263170000000000015e-01
2.600000000000000000e+02 1.718780000000000000e+05 1.292659999999999920e-01
2.620000000000000000e+02 5.811900000000000000e+04 4.483079999999999843e-01
2.630000000000000000e+02 7.918780000000000000e+05 5.531479999999999730e-01
2.630000000000000000e+02 7.408900000000000000e+05 4.156179999999999874e-01
2.630000000000000000e+02 8.126660000000000000e+05 2.100080000000000002e-01
2.640000000000000000e+02 1.568890000000000000e+05 1.880219999999999947e-01
2.680000000000000000e+02 1.273529000000000000e+06 2.902819999999999845e-01
2.680000000000000000e+02 9.833600000000000000e+05 5.999919999999999698e-01
2.600000000000000000e+02 1.718780000000000000e+05 1.312840000000000118e-01
2.630000000000000000e+02 3.641310000000000000e+05 1.019420000000000048e-01
2.680000000000000000e+02 1.273529000000000000e+06 3.427430000000000199e-01
2.680000000000000000e+02 9.833600000000000000e+05 3.704089999999999883e-01
2.630000000000000000e+02 4.104300000000000000e+04 3.512850000000000139e-01
2.680000000000000000e+02 7.954270000000000000e+05 4.060400000000000120e-02
2.680000000000000000e+02 4.104300000000000000e+04 5.585400000000000087e-02
2.620000000000000000e+02 4.304920000000000000e+05 1.860600000000000032e-01
2.620000000000000000e+02 9.539440000000000000e+05 6.233349999999999724e-01
2.620000000000000000e+02 4.955800000000000000e+05 5.436649999999999539e-01
2.630000000000000000e+02 9.823620000000000000e+05 7.447900000000000353e-02
2.640000000000000000e+02 1.046129000000000000e+06 2.309950000000000059e-01
2.660000000000000000e+02 1.055806000000000000e+06 3.519740000000000091e-01
2.670000000000000000e+02 2.506670000000000000e+05 4.120530000000000026e-01
2.680000000000000000e+02 4.375290000000000000e+05 3.162499999999999756e-01
2.680000000000000000e+02 8.789500000000000000e+05 2.373679999999999957e-01
2.690000000000000000e+02 8.356420000000000000e+05 1.462759999999999894e-01
2.590000000000000000e+02 1.100999000000000000e+06 4.390899999999999803e-01
2.650000000000000000e+02 1.217500000000000000e+05 2.148859999999999937e-01
2.650000000000000000e+02 1.298026000000000000e+06 3.819690000000000030e-01
2.650000000000000000e+02 1.148459000000000000e+06 3.013819999999999832e-01
2.670000000000000000e+02 6.233580000000000000e+05 6.427900000000000280e-02
2.590000000000000000e+02 2.016310000000000000e+05 2.517579999999999818e-01
2.660000000000000000e+02 6.562740000000000000e+05 2.187300000000000008e-02
2.670000000000000000e+02 3.140100000000000000e+04 1.038660000000000000e-01
2.590000000000000000e+02 3.564320000000000000e+05 2.668099999999999986e-02
2.600000000000000000e+02 6.485460000000000000e+05 1.745389999999999997e-01
2.600000000000000000e+02 5.406800000000000000e+05 6.342000000000000415e-03
2.620000000000000000e+02 1.215028000000000000e+06 3.935000000000000303e-02
2.630000000000000000e+02 9.229940000000000000e+05 1.184759999999999980e-01
2.640000000000000000e+02 5.354670000000000000e+05 2.095839999999999925e-01
