# bin_edges hist err
3.324597932270938332e-06 2.602018178926726932e+02 1.839904699089759958e+02
1.105295141126022030e-05 1.173984748803604958e+02 6.778004107462766115e+01
3.674661940736687922e-05 1.412483280950234530e+02 4.077488012412318596e+01
6.700187503509590005e-05 6.455538932947733599e+01 2.041420655200783330e+01
1.221677348996791812e-04 7.789070240963694403e+01 1.660635355117626588e+01
2.227542951999556280e-04 1.184467664758563785e+02 1.516555441770899115e+01
4.061585988376979588e-04 5.963645726081130505e+01 7.969256815390823867e+00
7.405684692262435144e-04 6.775045762519617654e+01 6.290472070180413766e+00
1.350314037869872197e-03 4.804806890164781663e+01 3.923108397837524297e+00
2.462092401494625667e-03 3.882463549546091031e+01 2.611627603462009617e+00
4.489251258218603276e-03 3.401106673711591810e+01 1.810226427385213110e+00
8.185467307069028281e-03 2.404292931274549971e+01 1.127149911475820110e+00
1.492495545051829124e-02 1.315716346985549912e+01 6.174962779186543571e-01
2.721338768375308748e-02 5.419899473837910264e+00 2.935040119051588459e-01
4.961947603002898194e-02 2.161817201107354425e+00 1.372755295459151814e-01
9.047357242349293727e-02 7.123345192549236371e-01 5.835671762612185121e-02
1.649648074098020722e-01 2.490874015360852178e-01 2.555582817531657988e-02
3.007882518043095699e-01 6.614795515665369829e-02 9.752983903943435520e-03
5.484416576121015074e-01 8.675244258944071404e-03 2.615684561054751767e-03
