# AtomId eventId barrier
2.580000000000000000e+02 6.470310000000000000e+05 2.450434000000000001e+00
2.590000000000000000e+02 8.194650000000000000e+05 1.018823999999999952e+00
2.590000000000000000e+02 1.138739000000000000e+06 1.475341999999999931e+00
2.590000000000000000e+02 6.439780000000000000e+05 1.152365000000000084e+00
2.600000000000000000e+02 9.594300000000000000e+05 3.314170000000000171e-01
2.600000000000000000e+02 9.736060000000000000e+05 6.179459999999999953e-01
2.600000000000000000e+02 6.819590000000000000e+05 5.646529999999999605e-01
2.600000000000000000e+02 1.105930000000000000e+06 5.666170000000000373e-01
2.600000000000000000e+02 5.376980000000000000e+05 5.593970000000000331e-01
2.610000000000000000e+02 3.259480000000000000e+05 2.300310000000000077e+00
2.620000000000000000e+02 8.089950000000000000e+05 2.215791999999999984e+00
2.640000000000000000e+02 1.125728000000000000e+06 2.196143000000000178e+00
2.580000000000000000e+02 6.955840000000000000e+05 2.477495999999999921e+00
2.580000000000000000e+02 1.196852000000000000e+06 2.625312000000000090e+00
2.590000000000000000e+02 8.194650000000000000e+05 1.019997999999999960e+00
2.590000000000000000e+02 1.138739000000000000e+06 1.475897000000000014e+00
2.590000000000000000e+02 6.439780000000000000e+05 1.152568000000000037e+00
2.600000000000000000e+02 1.234892000000000000e+06 4.992659999999999876e-01
2.600000000000000000e+02 6.337060000000000000e+05 6.083370000000000166e-01
2.600000000000000000e+02 5.743070000000000000e+05 5.392139999999999711e-01
2.610000000000000000e+02 3.906150000000000000e+05 2.208606000000000069e+00
2.620000000000000000e+02 8.089950000000000000e+05 2.180267000000000177e+00
2.640000000000000000e+02 1.125728000000000000e+06 2.200286000000000186e+00
2.660000000000000000e+02 2.164990000000000000e+05 1.655299999999999827e-02
2.580000000000000000e+02 6.955840000000000000e+05 2.486111999999999878e+00
2.580000000000000000e+02 1.196852000000000000e+06 2.626103000000000076e+00
2.590000000000000000e+02 8.194650000000000000e+05 1.002070999999999934e+00
2.590000000000000000e+02 1.138739000000000000e+06 1.489935000000000009e+00
2.590000000000000000e+02 6.439780000000000000e+05 1.136452999999999935e+00
2.600000000000000000e+02 1.234892000000000000e+06 4.530660000000000243e-01
2.600000000000000000e+02 6.337060000000000000e+05 5.484850000000000003e-01
2.600000000000000000e+02 5.743070000000000000e+05 4.921269999999999811e-01
2.610000000000000000e+02 3.906150000000000000e+05 2.245019999999999794e+00
2.620000000000000000e+02 8.089950000000000000e+05 2.182099000000000011e+00
2.640000000000000000e+02 8.328820000000000000e+05 1.832127000000000061e+00
2.640000000000000000e+02 4.134400000000000000e+05 2.621788000000000007e+00
2.640000000000000000e+02 7.538110000000000000e+05 2.470629000000000186e+00
2.660000000000000000e+02 4.176200000000000000e+05 1.098709999999999964e-01
2.580000000000000000e+02 6.955840000000000000e+05 2.476389999999999869e+00
2.580000000000000000e+02 1.196852000000000000e+06 2.625522000000000133e+00
2.590000000000000000e+02 8.194650000000000000e+05 1.019975999999999994e+00
2.590000000000000000e+02 1.138739000000000000e+06 1.475942000000000087e+00
2.590000000000000000e+02 6.439780000000000000e+05 1.152438999999999991e+00
2.600000000000000000e+02 1.234892000000000000e+06 4.993319999999999981e-01
2.600000000000000000e+02 6.337060000000000000e+05 6.083910000000000151e-01
2.600000000000000000e+02 5.743070000000000000e+05 5.392419999999999991e-01
2.610000000000000000e+02 3.906150000000000000e+05 2.208778999999999826e+00
2.620000000000000000e+02 8.089950000000000000e+05 2.180163999999999991e+00
2.640000000000000000e+02 1.125728000000000000e+06 2.200156999999999918e+00
2.660000000000000000e+02 2.164990000000000000e+05 1.655299999999999827e-02
2.580000000000000000e+02 1.284654000000000000e+06 1.962277999999999967e+00
2.580000000000000000e+02 4.700870000000000000e+05 3.702291000000000221e+00
2.580000000000000000e+02 3.228350000000000000e+05 2.159902999999999906e+00
2.580000000000000000e+02 3.778140000000000000e+05 1.838100000000000067e+00
2.580000000000000000e+02 1.758810000000000000e+05 2.107438999999999840e+00
2.580000000000000000e+02 1.983460000000000000e+05 1.903831999999999969e+00
2.580000000000000000e+02 7.576810000000000000e+05 2.043976999999999933e+00
2.580000000000000000e+02 1.284653000000000000e+06 1.997306000000000026e+00
2.580000000000000000e+02 7.774150000000000000e+05 1.642339999999999911e+00
2.580000000000000000e+02 1.552980000000000000e+05 1.596459999999999990e+00
2.590000000000000000e+02 8.194650000000000000e+05 1.020378000000000007e+00
2.590000000000000000e+02 1.138739000000000000e+06 1.475913999999999948e+00
2.590000000000000000e+02 6.439780000000000000e+05 1.152687000000000017e+00
2.600000000000000000e+02 1.552980000000000000e+05 1.913907000000000025e+00
2.600000000000000000e+02 4.700870000000000000e+05 3.702291000000000221e+00
2.600000000000000000e+02 3.228350000000000000e+05 1.983649999999999913e+00
2.600000000000000000e+02 1.758810000000000000e+05 2.208847000000000005e+00
2.600000000000000000e+02 3.778140000000000000e+05 2.106144000000000016e+00
2.600000000000000000e+02 1.983460000000000000e+05 1.983133000000000035e+00
2.600000000000000000e+02 1.284653000000000000e+06 1.955032000000000103e+00
2.600000000000000000e+02 7.576810000000000000e+05 1.988787000000000083e+00
2.600000000000000000e+02 7.774150000000000000e+05 1.918142000000000014e+00
2.600000000000000000e+02 1.284654000000000000e+06 1.904994000000000076e+00
2.610000000000000000e+02 3.259480000000000000e+05 2.265048999999999868e+00
2.620000000000000000e+02 8.089950000000000000e+05 2.239752000000000187e+00
2.640000000000000000e+02 1.125728000000000000e+06 2.203742000000000090e+00
2.660000000000000000e+02 2.164990000000000000e+05 1.655299999999999827e-02
2.580000000000000000e+02 1.284654000000000000e+06 1.953683999999999976e+00
2.580000000000000000e+02 4.700870000000000000e+05 3.774942999999999937e+00
2.580000000000000000e+02 3.228350000000000000e+05 2.185200000000000031e+00
2.580000000000000000e+02 1.758810000000000000e+05 6.494729999999999670e-01
2.580000000000000000e+02 3.778140000000000000e+05 1.939867999999999926e+00
2.580000000000000000e+02 1.983460000000000000e+05 1.918692999999999982e+00
2.580000000000000000e+02 1.284653000000000000e+06 1.996671000000000085e+00
2.580000000000000000e+02 7.576810000000000000e+05 2.030947999999999976e+00
2.580000000000000000e+02 7.774150000000000000e+05 1.732394999999999907e+00
2.580000000000000000e+02 1.552980000000000000e+05 1.658652000000000015e+00
2.590000000000000000e+02 8.194650000000000000e+05 1.002590000000000092e+00
2.590000000000000000e+02 1.138739000000000000e+06 1.491060000000000052e+00
2.590000000000000000e+02 6.439780000000000000e+05 1.134929999999999994e+00
2.600000000000000000e+02 1.552980000000000000e+05 1.919124000000000052e+00
2.600000000000000000e+02 4.700870000000000000e+05 3.709114000000000022e+00
2.600000000000000000e+02 3.228350000000000000e+05 2.186395999999999784e+00
