# atom_type event_id atom_id barrier
1.000000000000000000e+00 1.138739000000000000e+06 4.600000000000000000e+01 1.475588630000000068e+00
1.000000000000000000e+00 1.035457000000000000e+06 1.720000000000000000e+02 1.307231000000000087e-01
1.000000000000000000e+00 1.125728000000000000e+06 1.340000000000000000e+02 2.195725729999999931e+00
1.000000000000000000e+00 1.148270000000000000e+06 1.500000000000000000e+02 3.113797200000000265e-01
1.000000000000000000e+00 8.089950000000000000e+05 1.700000000000000000e+02 2.255413349999999983e+00
1.000000000000000000e+00 1.801300000000000000e+05 2.270000000000000000e+02 4.382842699999999758e-01
1.000000000000000000e+00 3.259480000000000000e+05 5.200000000000000000e+01 2.301647009999999938e+00
1.000000000000000000e+00 4.457710000000000000e+05 1.000000000000000000e+00 1.144808499999999951e-01
2.000000000000000000e+00 9.736060000000000000e+05 2.600000000000000000e+02 6.194860899999999893e-01
1.000000000000000000e+00 5.665030000000000000e+05 7.300000000000000000e+01 4.314138100000000087e-01
2.000000000000000000e+00 6.819590000000000000e+05 2.600000000000000000e+02 5.659819099999999770e-01
1.000000000000000000e+00 3.778140000000000000e+05 1.980000000000000000e+02 2.107970410000000072e+00
2.000000000000000000e+00 9.594300000000000000e+05 2.600000000000000000e+02 3.319138300000000208e-01
1.000000000000000000e+00 1.234892000000000000e+06 1.980000000000000000e+02 4.999742699999999984e-01
1.000000000000000000e+00 6.470310000000000000e+05 2.070000000000000000e+02 2.450674849999999960e+00
1.000000000000000000e+00 7.270600000000000000e+05 2.070000000000000000e+02 4.220309800000000000e-01
1.000000000000000000e+00 8.194650000000000000e+05 4.600000000000000000e+01 1.018917580000000100e+00
2.000000000000000000e+00 1.083429000000000000e+06 2.590000000000000000e+02 3.484078999999999926e-01
1.000000000000000000e+00 6.439780000000000000e+05 4.600000000000000000e+01 1.151329870000000088e+00
2.000000000000000000e+00 5.047820000000000000e+05 2.650000000000000000e+02 1.206337980000000032e+00
2.000000000000000000e+00 5.376980000000000000e+05 2.600000000000000000e+02 5.599149700000000118e-01
