# Barrier Energy Step Time
0.000000000000000000e+00 -2.131295999999999822e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.740000000000000213e-01 -2.133137000000000171e+03 5.000000000000000000e-01 2.101000000000000034e-12
0.000000000000000000e+00 -2.133409999999999854e+03 1.000000000000000000e+00 2.101000000000000034e-12
5.989999999999999769e-01 -2.134313999999999851e+03 1.500000000000000000e+00 5.101000000000000176e-12
0.000000000000000000e+00 -2.134913000000000011e+03 2.000000000000000000e+00 5.101000000000000176e-12
3.430000000000000271e-01 -2.136242000000000189e+03 2.500000000000000000e+00 6.987000000000000016e-12
0.000000000000000000e+00 -2.136585000000000036e+03 3.000000000000000000e+00 6.987000000000000016e-12
4.129999999999999782e-01 -2.138452999999999975e+03 3.500000000000000000e+00 8.935999999999999890e-12
0.000000000000000000e+00 -2.138867000000000189e+03 4.000000000000000000e+00 8.935999999999999890e-12
4.560000000000000164e-01 -2.140228999999999814e+03 4.500000000000000000e+00 9.966000000000000146e-12
0.000000000000000000e+00 -2.140684999999999945e+03 5.000000000000000000e+00 9.966000000000000146e-12
4.909999999999999920e-01 -2.142248999999999796e+03 5.500000000000000000e+00 3.988999999999999744e-11
0.000000000000000000e+00 -2.142739999999999782e+03 6.000000000000000000e+00 3.988999999999999744e-11
1.104000000000000092e+00 -2.141186000000000149e+03 6.500000000000000000e+00 2.980000000000000049e-10
0.000000000000000000e+00 -2.142289999999999964e+03 7.000000000000000000e+00 2.980000000000000049e-10
2.100000000000000130e-02 -2.143864999999999782e+03 7.500000000000000000e+00 2.980000000000000049e-10
0.000000000000000000e+00 -2.143885999999999967e+03 8.000000000000000000e+00 2.980000000000000049e-10
1.741000000000000103e+00 -2.141001999999999953e+03 8.500000000000000000e+00 2.059000000000000107e-07
0.000000000000000000e+00 -2.142742999999999938e+03 9.000000000000000000e+00 2.059000000000000107e-07
3.519999999999999796e-01 -2.144193000000000211e+03 9.500000000000000000e+00 2.059999999999999917e-07
0.000000000000000000e+00 -2.144545000000000073e+03 1.000000000000000000e+01 2.059999999999999917e-07
2.056999999999999940e+00 -2.140829999999999927e+03 1.050000000000000000e+01 6.629999999999999609e-04
0.000000000000000000e+00 -2.142887000000000171e+03 1.100000000000000000e+01 6.629999999999999609e-04
4.119999999999999774e-01 -2.144130999999999858e+03 1.150000000000000000e+01 6.629999999999999609e-04
0.000000000000000000e+00 -2.144543000000000120e+03 1.200000000000000000e+01 6.629999999999999609e-04
1.899000000000000021e+00 -2.141425999999999931e+03 1.250000000000000000e+01 8.402999999999999879e-04
0.000000000000000000e+00 -2.143324999999999818e+03 1.300000000000000000e+01 8.402999999999999879e-04
6.900000000000000577e-02 -2.143634000000000015e+03 1.350000000000000000e+01 8.402999999999999879e-04
0.000000000000000000e+00 -2.143702999999999975e+03 1.400000000000000000e+01 8.402999999999999879e-04
7.189999999999999725e-01 -2.144349000000000160e+03 1.450000000000000000e+01 8.402999999999999879e-04
0.000000000000000000e+00 -2.145068000000000211e+03 1.500000000000000000e+01 8.402999999999999879e-04
1.885000000000000009e+00 -2.141815999999999804e+03 1.550000000000000000e+01 9.120000000000000502e-04
0.000000000000000000e+00 -2.143701000000000022e+03 1.600000000000000000e+01 9.120000000000000502e-04
4.889999999999999902e-01 -2.144496000000000095e+03 1.650000000000000000e+01 9.120000000000000502e-04
0.000000000000000000e+00 -2.144985000000000127e+03 1.700000000000000000e+01 9.120000000000000502e-04
1.772999999999999909e+00 -2.141927999999999884e+03 1.750000000000000000e+01 9.613999999999999499e-04
0.000000000000000000e+00 -2.143701000000000022e+03 1.800000000000000000e+01 9.613999999999999499e-04
4.889999999999999902e-01 -2.144496000000000095e+03 1.850000000000000000e+01 9.613999999999999499e-04
0.000000000000000000e+00 -2.144985000000000127e+03 1.900000000000000000e+01 9.613999999999999499e-04
2.013999999999999790e+00 -2.141483000000000175e+03 1.950000000000000000e+01 9.692000000000000311e-04
0.000000000000000000e+00 -2.143496999999999844e+03 2.000000000000000000e+01 9.692000000000000311e-04
4.849999999999999867e-01 -2.144501999999999953e+03 2.050000000000000000e+01 9.692000000000000311e-04
0.000000000000000000e+00 -2.144987000000000080e+03 2.100000000000000000e+01 9.692000000000000311e-04
1.921000000000000041e+00 -2.141630999999999858e+03 2.150000000000000000e+01 9.917000000000000901e-04
0.000000000000000000e+00 -2.143552999999999884e+03 2.200000000000000000e+01 9.917000000000000901e-04
6.069999999999999840e-01 -2.144380000000000109e+03 2.250000000000000000e+01 9.917000000000000901e-04
0.000000000000000000e+00 -2.144985999999999876e+03 2.300000000000000000e+01 9.917000000000000901e-04
1.911999999999999922e+00 -2.141641999999999825e+03 2.350000000000000000e+01 1.048000000000000103e-03
0.000000000000000000e+00 -2.143554000000000087e+03 2.400000000000000000e+01 1.048000000000000103e-03
