# Barrier Energy Step Time
0.000000000000000000e+00 -8.843890000000000100e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000025e-02 -8.847279999999999518e+02 5.000000000000000000e-01 3.156000000000000007e-14
0.000000000000000000e+00 -8.847400000000000091e+02 1.000000000000000000e+00 3.156000000000000007e-14
2.889999999999999791e-01 -8.841839999999999691e+02 1.500000000000000000e+00 1.225000000000000081e-13
0.000000000000000000e+00 -8.844729999999999563e+02 2.000000000000000000e+00 1.225000000000000081e-13
2.199999999999999872e-02 -8.847179999999999609e+02 2.500000000000000000e+00 2.458000000000000230e-13
0.000000000000000000e+00 -8.847400000000000091e+02 3.000000000000000000e+00 2.458000000000000230e-13
2.889999999999999791e-01 -8.841839999999999691e+02 3.500000000000000000e+00 5.843000000000000447e-13
0.000000000000000000e+00 -8.844729999999999563e+02 4.000000000000000000e+00 5.843000000000000447e-13
2.199999999999999872e-02 -8.847179999999999609e+02 4.500000000000000000e+00 5.993999999999999501e-13
0.000000000000000000e+00 -8.847400000000000091e+02 5.000000000000000000e+00 5.993999999999999501e-13
1.610000000000000042e-01 -8.847169999999999845e+02 5.500000000000000000e+00 9.427000000000000120e-13
0.000000000000000000e+00 -8.848780000000000427e+02 6.000000000000000000e+00 9.427000000000000120e-13
1.710000000000000131e-01 -8.853970000000000482e+02 6.500000000000000000e+00 9.954999999999999486e-13
0.000000000000000000e+00 -8.855679999999999836e+02 7.000000000000000000e+00 9.954999999999999486e-13
1.610000000000000042e-01 -8.853790000000000191e+02 7.500000000000000000e+00 1.026000000000000071e-12
0.000000000000000000e+00 -8.855399999999999636e+02 8.000000000000000000e+00 1.026000000000000071e-12
4.580000000000000182e-01 -8.849500000000000455e+02 8.500000000000000000e+00 1.086000000000000017e-12
0.000000000000000000e+00 -8.854080000000000155e+02 9.000000000000000000e+00 1.086000000000000017e-12
1.469999999999999918e-01 -8.856319999999999482e+02 9.500000000000000000e+00 1.101000000000000054e-12
0.000000000000000000e+00 -8.857780000000000200e+02 1.000000000000000000e+01 1.101000000000000054e-12
2.210000000000000020e-01 -8.853410000000000082e+02 1.050000000000000000e+01 1.189000000000000083e-12
0.000000000000000000e+00 -8.855620000000000118e+02 1.100000000000000000e+01 1.189000000000000083e-12
4.000000000000000083e-03 -8.857740000000000009e+02 1.150000000000000000e+01 1.189999999999999978e-12
0.000000000000000000e+00 -8.857780000000000200e+02 1.200000000000000000e+01 1.189999999999999978e-12
9.700000000000000289e-02 -8.856470000000000482e+02 1.250000000000000000e+01 1.201999999999999927e-12
0.000000000000000000e+00 -8.857450000000000045e+02 1.300000000000000000e+01 1.201999999999999927e-12
2.230000000000000038e-01 -8.853680000000000518e+02 1.350000000000000000e+01 1.377000000000000090e-12
0.000000000000000000e+00 -8.855910000000000082e+02 1.400000000000000000e+01 1.377000000000000090e-12
3.599999999999999728e-02 -8.857430000000000518e+02 1.450000000000000000e+01 1.393000000000000022e-12
0.000000000000000000e+00 -8.857780000000000200e+02 1.500000000000000000e+01 1.393000000000000022e-12
2.210000000000000020e-01 -8.853410000000000082e+02 1.550000000000000000e+01 1.425999999999999982e-12
0.000000000000000000e+00 -8.855620000000000118e+02 1.600000000000000000e+01 1.425999999999999982e-12
4.000000000000000083e-03 -8.857749999999999773e+02 1.650000000000000000e+01 1.738999999999999961e-12
0.000000000000000000e+00 -8.857780000000000200e+02 1.700000000000000000e+01 1.738999999999999961e-12
2.999999999999999889e-01 -8.852069999999999936e+02 1.750000000000000000e+01 1.750999999999999910e-12
0.000000000000000000e+00 -8.855069999999999482e+02 1.800000000000000000e+01 1.750999999999999910e-12
