# bin_edges hist err
1.823348000868442370e-06 4.463059324124785832e+01 2.231529662062392916e+01
3.324597932270938332e-06 2.447727653744137299e+01 1.223863826872068650e+01
6.061898993497572126e-06 3.356089529506036229e+01 1.061288694468194471e+01
1.105295141126022030e-05 9.019034592818850626e+01 1.288433513259835728e+01
2.015337685941735182e-05 2.826522446940844020e+02 1.689170246754776272e+01
3.674661940736687922e-05 1.245682491491287323e+02 8.304549943275249646e+00
6.700187503509590005e-05 3.218556536539408057e+02 9.885717818250764566e+00
1.221677348996791812e-04 5.129044042089861932e+01 2.922544078617160590e+00
2.227542951999556280e-04 2.164534401587624757e+02 4.446213567425362889e+00
4.061585988376979588e-04 1.464616591570827779e+02 2.708540073679345017e+00
7.405684692262435144e-04 1.357899494328100047e+02 1.931400419333798135e+00
1.350314037869872197e-03 1.415481622987599621e+02 1.460346261262733591e+00
2.462092401494625667e-03 1.029735375205416545e+02 9.224264745694104040e-01
4.489251258218603276e-03 2.657885922569519366e+01 3.470582149425860963e-01
8.185467307069028281e-03 9.541504674052200485e+00 1.539954223777457998e-01
1.492495545051829124e-02 7.288520407834883308e+00 9.967454964675601103e-02
2.721338768375308748e-02 2.452820996853446456e+00 4.282158517434859341e-02
4.961947603002898194e-02 1.211977310159475962e+00 2.229165302152663619e-02
9.047357242349293727e-02 3.289764581171212843e-01 8.600875426174525371e-03
1.649648074098020722e-01 2.394970424866228742e-01 5.434699578227068957e-03
3.007882518043095699e-01 6.560744095021742162e-02 2.106527975455724840e-03
5.484416576121015074e-01 1.112840835044081819e-04 6.424989556779086631e-05
