# Barrier Energy Step Time
0.000000000000000000e+00 -5.133082000000000335e+03 0.000000000000000000e+00 0.000000000000000000e+00
9.099999999999999756e-02 -5.133180999999999585e+03 5.000000000000000000e-01 1.467999999999999904e-13
0.000000000000000000e+00 -5.133273000000000138e+03 1.000000000000000000e+00 1.467999999999999904e-13
3.190000000000000058e-01 -5.135224000000000160e+03 1.500000000000000000e+00 1.387999999999999942e-12
0.000000000000000000e+00 -5.135542999999999665e+03 2.000000000000000000e+00 1.387999999999999942e-12
4.859999999999999876e-01 -5.136997000000000298e+03 2.500000000000000000e+00 2.507000000000000122e-12
0.000000000000000000e+00 -5.137483000000000175e+03 3.000000000000000000e+00 2.507000000000000122e-12
6.250000000000000000e-01 -5.138362000000000080e+03 3.500000000000000000e+00 2.459999999999999777e-10
0.000000000000000000e+00 -5.138987000000000080e+03 4.000000000000000000e+00 2.459999999999999777e-10
1.536999999999999922e+00 -5.137713999999999942e+03 4.500000000000000000e+00 2.654999999999999991e-06
0.000000000000000000e+00 -5.139251000000000204e+03 5.000000000000000000e+00 2.654999999999999991e-06
1.923000000000000043e+00 -5.136291000000000167e+03 5.500000000000000000e+00 7.740999999999999238e-06
0.000000000000000000e+00 -5.138212999999999738e+03 6.000000000000000000e+00 7.740999999999999238e-06
8.850000000000000089e-01 -5.138367000000000189e+03 6.500000000000000000e+00 7.741999999999999736e-06
0.000000000000000000e+00 -5.139251000000000204e+03 7.000000000000000000e+00 7.741999999999999736e-06
1.788999999999999924e+00 -5.137198000000000320e+03 7.500000000000000000e+00 1.680999999999999999e-05
0.000000000000000000e+00 -5.138987000000000080e+03 8.000000000000000000e+00 1.680999999999999999e-05
1.655000000000000027e+00 -5.137595999999999549e+03 8.500000000000000000e+00 2.122999999999999833e-05
0.000000000000000000e+00 -5.139252000000000407e+03 9.000000000000000000e+00 2.122999999999999833e-05
1.897000000000000020e+00 -5.136859000000000378e+03 9.500000000000000000e+00 3.520000000000000180e-05
0.000000000000000000e+00 -5.138756000000000313e+03 1.000000000000000000e+01 3.520000000000000180e-05
1.401000000000000023e+00 -5.137850999999999658e+03 1.050000000000000000e+01 3.536000000000000026e-05
0.000000000000000000e+00 -5.139251000000000204e+03 1.100000000000000000e+01 3.536000000000000026e-05
1.733999999999999986e+00 -5.137199999999999818e+03 1.150000000000000000e+01 4.262000000000000190e-05
