# bin_edges hist err
1.077105056036769012e-06 8.083085215496222418e+02 2.556095980220101183e+02
1.951293422635962419e-06 5.800373951393498828e+02 1.608734284508840915e+02
3.534981105030109478e-06 6.896141378655565859e+02 1.303248220990338382e+02
6.404004271197283230e-06 5.709957810491770260e+02 8.810656183010917175e+01
1.160155301739971416e-05 5.178073176273346689e+02 6.233667566662054327e+01
2.101748011332487198e-05 5.468000025358346647e+02 4.759283135900386696e+01
3.807546021222368024e-05 4.961920416679953973e+02 3.368371060967292152e+01
6.897785379387658198e-05 4.695355550727058471e+02 2.434428447844166143e+01
1.249609141291986841e-04 4.870103646604916321e+02 1.842042373086265172e+01
2.263803409521446481e-04 3.934342333556037943e+02 1.230082752289087900e+01
4.101127070551300138e-04 3.572860929810311177e+02 8.709115577371667527e+00
7.429639507594950265e-04 1.814004818268055601e+02 4.610552356038914112e+00
1.345960324155364221e-03 8.907111811162353376e+01 2.400324367098627842e+00
2.438354098268826452e-03 5.241607573537865505e+01 1.368048440824397360e+00
4.417344703140064534e-03 2.717929564340678539e+01 7.319072761085758660e-01
8.002502278161051363e-03 1.232648709240242013e+01 3.662050848916454937e-01
1.449740670372631594e-02 4.858401709158868265e+00 1.708123076926260642e-01
2.626363527653330018e-02 1.826551753455528671e+00 7.781372083847817867e-02
4.757944314009413672e-02 4.812509673886993800e-01 2.967520592069388535e-02
8.619535664753032178e-02 3.898869109598710470e-01 1.984472126322526023e-02
1.561523006000496427e-01 1.304676056263188444e-01 8.528934192055481062e-03
2.828869434625966850e-01 1.052563788140071094e-01 5.691613118095373638e-03
5.124805876960926154e-01 5.996978721816362268e-02 3.191869708353445301e-03
9.284145445194744717e-01 1.406645125076088796e-03 3.631942095629027358e-04
5.519954321281573151e+00 6.308988406241508985e-05 3.154494203120754493e-05
