# atom_type event_id atom_id barrier
2.000000000000000000e+00 8.949000000000000000e+03 2.660000000000000000e+02 2.950950199999999857e-01
2.000000000000000000e+00 1.156807000000000000e+06 2.660000000000000000e+02 3.741869999999999918e-02
2.000000000000000000e+00 1.107939000000000000e+06 2.660000000000000000e+02 2.383297699999999963e-01
2.000000000000000000e+00 6.643400000000000000e+05 2.660000000000000000e+02 1.719459700000000035e-01
2.000000000000000000e+00 6.331650000000000000e+05 2.660000000000000000e+02 1.710492999999999875e-01
2.000000000000000000e+00 1.118589000000000000e+06 2.660000000000000000e+02 6.999877300000000302e-01
1.000000000000000000e+00 7.219330000000000000e+05 1.110000000000000000e+02 3.659183599999999981e-01
1.000000000000000000e+00 4.985400000000000000e+05 1.700000000000000000e+02 3.076065599999999733e-01
2.000000000000000000e+00 1.155583000000000000e+06 2.600000000000000000e+02 2.259016199999999974e-01
2.000000000000000000e+00 4.979050000000000000e+05 2.600000000000000000e+02 5.739380000000000176e-02
1.000000000000000000e+00 6.485210000000000000e+05 1.030000000000000000e+02 5.065880400000000172e-01
1.000000000000000000e+00 8.390310000000000000e+05 2.320000000000000000e+02 4.275323200000000212e-01
1.000000000000000000e+00 3.526470000000000000e+05 2.320000000000000000e+02 4.815524000000000193e-02
1.000000000000000000e+00 2.169460000000000000e+05 1.720000000000000000e+02 4.259824799999999967e-01
2.000000000000000000e+00 9.171300000000000000e+04 2.600000000000000000e+02 9.788500300000000376e-01
1.000000000000000000e+00 7.024520000000000000e+05 4.600000000000000000e+01 7.388980899999999519e-01
1.000000000000000000e+00 7.734200000000000000e+04 1.560000000000000000e+02 6.210844300000000207e-01
2.000000000000000000e+00 1.097209000000000000e+06 2.610000000000000000e+02 2.277121300000000126e-01
1.000000000000000000e+00 7.490280000000000000e+05 2.090000000000000000e+02 1.097615799999999975e-01
1.000000000000000000e+00 9.121110000000000000e+05 2.290000000000000000e+02 2.644156400000000073e-01
1.000000000000000000e+00 2.014070000000000000e+05 2.270000000000000000e+02 5.427300000000000353e-03
2.000000000000000000e+00 9.592900000000000000e+05 2.660000000000000000e+02 1.836530000000000107e-02
1.000000000000000000e+00 1.509220000000000000e+05 2.280000000000000000e+02 2.689866399999999991e-01
1.000000000000000000e+00 2.652800000000000000e+04 1.720000000000000000e+02 1.582955000000000056e-01
1.000000000000000000e+00 9.998560000000000000e+05 1.700000000000000000e+02 2.830482599999999960e-01
1.000000000000000000e+00 2.549050000000000000e+05 1.720000000000000000e+02 1.350638899999999920e-01
1.000000000000000000e+00 1.297395000000000000e+06 1.700000000000000000e+02 2.596894100000000094e-01
1.000000000000000000e+00 6.023840000000000000e+05 1.720000000000000000e+02 1.575997799999999949e-01
1.000000000000000000e+00 6.348200000000000000e+05 1.720000000000000000e+02 6.533459999999999615e-03
1.000000000000000000e+00 3.504480000000000000e+05 1.560000000000000000e+02 3.792522799999999972e-01
1.000000000000000000e+00 7.283860000000000000e+05 4.600000000000000000e+01 2.783812800000000087e-01
1.000000000000000000e+00 1.081351000000000000e+06 2.270000000000000000e+02 3.596554100000000087e-01
2.000000000000000000e+00 7.077480000000000000e+05 2.600000000000000000e+02 1.113185700000000056e-01
2.000000000000000000e+00 8.195580000000000000e+05 2.600000000000000000e+02 2.497406899999999874e-01
2.000000000000000000e+00 6.791410000000000000e+05 2.690000000000000000e+02 1.495063999999999942e-02
1.000000000000000000e+00 3.000680000000000000e+05 1.700000000000000000e+02 5.746406299999999856e-01
1.000000000000000000e+00 5.431310000000000000e+05 1.710000000000000000e+02 1.168572600000000045e-01
1.000000000000000000e+00 9.267580000000000000e+05 1.700000000000000000e+02 2.715110499999999760e-01
1.000000000000000000e+00 1.784700000000000000e+05 1.700000000000000000e+02 2.362935999999999856e-02
1.000000000000000000e+00 9.817000000000000000e+05 1.700000000000000000e+02 3.571892500000000137e-01
2.000000000000000000e+00 1.760370000000000000e+05 2.610000000000000000e+02 6.198739000000000332e-02
1.000000000000000000e+00 6.629900000000000000e+04 1.560000000000000000e+02 7.321239999999999692e-03
1.000000000000000000e+00 4.831730000000000000e+05 1.560000000000000000e+02 2.258931299999999975e-01
1.000000000000000000e+00 3.394400000000000000e+04 1.010000000000000000e+02 7.321239999999999692e-03
1.000000000000000000e+00 1.326350000000000000e+05 1.010000000000000000e+02 1.618477399999999899e-01
