# Barrier Energy Step Time
0.000000000000000000e+00 -8.745109999999999673e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000155e-02 -8.749389999999999645e+02 5.000000000000000000e-01 3.274000000000000110e-14
0.000000000000000000e+00 -8.749719999999999800e+02 1.000000000000000000e+00 3.274000000000000110e-14
3.300000000000000155e-02 -8.753840000000000146e+02 1.500000000000000000e+00 1.668000000000000062e-13
0.000000000000000000e+00 -8.754170000000000300e+02 2.000000000000000000e+00 1.668000000000000062e-13
4.100000000000000172e-02 -8.758049999999999500e+02 2.500000000000000000e+00 2.124000000000000088e-13
0.000000000000000000e+00 -8.758460000000000036e+02 3.000000000000000000e+00 2.124000000000000088e-13
1.300000000000000044e-01 -8.756359999999999673e+02 3.500000000000000000e+00 2.792999999999999812e-13
0.000000000000000000e+00 -8.757659999999999627e+02 4.000000000000000000e+00 2.792999999999999812e-13
1.729999999999999871e-01 -8.754249999999999545e+02 4.500000000000000000e+00 2.912999999999999805e-13
0.000000000000000000e+00 -8.755979999999999563e+02 5.000000000000000000e+00 2.912999999999999805e-13
5.399999999999999939e-02 -8.756190000000000282e+02 5.500000000000000000e+00 3.037999999999999778e-13
0.000000000000000000e+00 -8.756730000000000018e+02 6.000000000000000000e+00 3.037999999999999778e-13
5.000000000000000104e-03 -8.758410000000000082e+02 6.500000000000000000e+00 4.159999999999999945e-13
0.000000000000000000e+00 -8.758460000000000036e+02 7.000000000000000000e+00 4.159999999999999945e-13
1.189999999999999947e-01 -8.756100000000000136e+02 7.500000000000000000e+00 5.265000000000000285e-13
0.000000000000000000e+00 -8.757290000000000418e+02 8.000000000000000000e+00 5.265000000000000285e-13
3.099999999999999978e-02 -8.761369999999999436e+02 8.500000000000000000e+00 5.273999999999999540e-13
0.000000000000000000e+00 -8.761680000000000064e+02 9.000000000000000000e+00 5.273999999999999540e-13
1.000000000000000021e-03 -8.762910000000000537e+02 9.500000000000000000e+00 5.858999999999999571e-13
0.000000000000000000e+00 -8.762920000000000300e+02 1.000000000000000000e+01 5.858999999999999571e-13
4.700000000000000011e-02 -8.766499999999999773e+02 1.050000000000000000e+01 5.907999999999999665e-13
0.000000000000000000e+00 -8.766970000000000027e+02 1.100000000000000000e+01 5.907999999999999665e-13
1.189999999999999947e-01 -8.765019999999999527e+02 1.150000000000000000e+01 7.343000000000000114e-13
0.000000000000000000e+00 -8.766209999999999809e+02 1.200000000000000000e+01 7.343000000000000114e-13
1.519999999999999962e-01 -8.771349999999999909e+02 1.250000000000000000e+01 8.483000000000000305e-13
0.000000000000000000e+00 -8.772870000000000346e+02 1.300000000000000000e+01 8.483000000000000305e-13
3.400000000000000244e-02 -8.776989999999999554e+02 1.350000000000000000e+01 9.492000000000000348e-13
0.000000000000000000e+00 -8.777329999999999472e+02 1.400000000000000000e+01 9.492000000000000348e-13
4.199999999999999845e-01 -8.772640000000000100e+02 1.450000000000000000e+01 1.293000000000000044e-12
0.000000000000000000e+00 -8.776839999999999691e+02 1.500000000000000000e+01 1.293000000000000044e-12
3.739999999999999991e-01 -8.773039999999999736e+02 1.550000000000000000e+01 1.592000000000000083e-12
0.000000000000000000e+00 -8.776779999999999973e+02 1.600000000000000000e+01 1.592000000000000083e-12
4.289999999999999925e-01 -8.773329999999999700e+02 1.650000000000000000e+01 1.627999999999999929e-12
0.000000000000000000e+00 -8.777619999999999436e+02 1.700000000000000000e+01 1.627999999999999929e-12
3.880000000000000115e-01 -8.773579999999999472e+02 1.750000000000000000e+01 3.778000000000000260e-12
0.000000000000000000e+00 -8.777459999999999809e+02 1.800000000000000000e+01 3.778000000000000260e-12
3.739999999999999991e-01 -8.774310000000000400e+02 1.850000000000000000e+01 3.899000000000000249e-12
0.000000000000000000e+00 -8.778049999999999500e+02 1.900000000000000000e+01 3.899000000000000249e-12
4.630000000000000226e-01 -8.769320000000000164e+02 1.950000000000000000e+01 4.052000000000000102e-12
0.000000000000000000e+00 -8.773940000000000055e+02 2.000000000000000000e+01 4.052000000000000102e-12
4.299999999999999933e-01 -8.768970000000000482e+02 2.050000000000000000e+01 4.254999999999999944e-12
0.000000000000000000e+00 -8.773269999999999982e+02 2.100000000000000000e+01 4.254999999999999944e-12
4.040000000000000258e-01 -8.768640000000000327e+02 2.150000000000000000e+01 4.318999999999999671e-12
