# Barrier Energy Step Time
0.000000000000000000e+00 -2.311746000000000095e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.980000000000000204e-01 -2.311242000000000189e+03 5.000000000000000000e-01 5.398999999999999916e-12
0.000000000000000000e+00 -2.311639999999999873e+03 1.000000000000000000e+00 5.398999999999999916e-12
3.840000000000000080e-01 -2.311338000000000193e+03 1.500000000000000000e+00 5.454999999999999677e-12
0.000000000000000000e+00 -2.311722000000000207e+03 2.000000000000000000e+00 5.454999999999999677e-12
4.069999999999999729e-01 -2.311492000000000189e+03 2.500000000000000000e+00 7.952000000000000044e-12
0.000000000000000000e+00 -2.311898999999999887e+03 3.000000000000000000e+00 7.952000000000000044e-12
5.170000000000000151e-01 -2.311199000000000069e+03 3.500000000000000000e+00 1.361000000000000037e-11
0.000000000000000000e+00 -2.311715999999999894e+03 4.000000000000000000e+00 1.361000000000000037e-11
3.330000000000000182e-01 -2.311565999999999804e+03 4.500000000000000000e+00 1.664999999999999873e-11
0.000000000000000000e+00 -2.311898999999999887e+03 5.000000000000000000e+00 1.664999999999999873e-11
5.070000000000000062e-01 -2.311213000000000193e+03 5.500000000000000000e+00 2.021000000000000052e-11
0.000000000000000000e+00 -2.311719999999999800e+03 6.000000000000000000e+00 2.021000000000000052e-11
3.270000000000000129e-01 -2.311572000000000116e+03 6.500000000000000000e+00 2.487000000000000045e-11
0.000000000000000000e+00 -2.311898999999999887e+03 7.000000000000000000e+00 2.487000000000000045e-11
4.219999999999999862e-01 -2.311385000000000218e+03 7.500000000000000000e+00 2.972000000000000180e-11
0.000000000000000000e+00 -2.311806999999999789e+03 8.000000000000000000e+00 2.972000000000000180e-11
3.300000000000000155e-01 -2.311568999999999960e+03 8.500000000000000000e+00 3.017999999999999944e-11
0.000000000000000000e+00 -2.311898999999999887e+03 9.000000000000000000e+00 3.017999999999999944e-11
5.230000000000000204e-01 -2.311188999999999851e+03 9.500000000000000000e+00 3.046999999999999921e-11
0.000000000000000000e+00 -2.311711999999999989e+03 1.000000000000000000e+01 3.046999999999999921e-11
4.239999999999999880e-01 -2.311483999999999924e+03 1.050000000000000000e+01 3.395000000000000296e-11
0.000000000000000000e+00 -2.311907999999999902e+03 1.100000000000000000e+01 3.395000000000000296e-11
4.219999999999999862e-01 -2.311393999999999778e+03 1.150000000000000000e+01 3.570999999999999869e-11
